uid;DATE;OLD_TARIF;OLD_PRICE;NEW_TARIF;NEW_PRICE
10177500;01.06.16 12:39;Нет интернета;0;Интернет 2015;399
10177500;14.11.16 11:17;Интернет 2015;399;Снова вместе 70;350
10184575;14.11.16 11:22;Нет интернета;0;Снова вместе 50;300
10155928;14.11.16 12:08;Нет интернета;0;Интернет 2015;399
10184693;14.11.16 12:20;Нет интернета;0;Снова вместе 70;350
10184629;14.11.16 12:30;Нет интернета;0;Интернет 2015;399
10072360;17.11.16 11:34;Нет интернета;0;Интернет 2015;399
10184618;12.11.16 14:58;Нет интернета;0;Снова вместе 70;350
10184618;14.11.16 12:38;Снова вместе 70;350;Интернет 99;399
10152819;14.11.16 12:55;Нет интернета;0;Интернет 2015;399
10184578;14.11.16 12:58;Нет интернета;0;Снова вместе 70;350
10184578;14.11.16 12:59;Снова вместе 70;350;Интернет 99;399
10184712;14.11.16 13:04;Нет интернета;0;Интернет 2015;399
10041651;14.11.16 13:22;Нет интернета;0;Снова вместе 50;300
10184365;14.11.16 13:27;Нет интернета;0;Снова вместе 70;350
10176031;14.11.16 13:36;Нет интернета;0;Интернет 2015;399
10184705;14.11.16 13:56;Нет интернета;0;Снова вместе 70;350
10184705;14.11.16 13:57;Снова вместе 70;350;Интернет 99;399
10184408;14.11.16 14:24;Нет интернета;0;Интернет 2015;399
10184697;13.11.16 18:33;Нет интернета;0;Снова вместе 70;350
10184697;14.11.16 14:28;Снова вместе 70;350;Интернет 99;399
10184648;14.11.16 14:33;Нет интернета;0;Снова вместе 70;350
10184648;14.11.16 14:33;Снова вместе 70;350;Интернет 99;399
10184703;15.11.16 11:39;Снова вместе 70;350;Интернет 99;399
10184662;14.11.16 14:52;Нет интернета;0;Интернет 2015;399
10184654;12.11.16 14:30;Нет интернета;0;Снова вместе 70;350
10184654;14.11.16 15:09;Снова вместе 70;350;Интернет 99;399
10184606;14.11.16 15:13;Нет интернета;0;Интернет 2015;399
10057231;14.11.16 15:20;Нет интернета;0;Интернет 2015;399
10184603;12.11.16 19:22;Нет интернета;0;Интернет 2015;399
10184603;14.11.16 15:28;Интернет 2015;399;Снова вместе 70;350
10184536;11.11.16 13:34;Нет интернета;0;Снова вместе 70;350
10184536;14.11.16 15:29;Снова вместе 70;350;Интернет 99;399
10184631;14.11.16 15:32;Нет интернета;0;Интернет 2015;399
10063062;14.11.16 15:51;Нет интернета;0;Интернет 2015;399
10184708;14.11.16 15:56;Нет интернета;0;Снова вместе 70;350
10184725;14.11.16 16:01;Нет интернета;0;Снова вместе 70;350
10184725;14.11.16 16:01;Снова вместе 70;350;Интернет 99;399
10184681;14.11.16 16:01;Нет интернета;0;Интернет 2015;399
10184685;14.11.16 16:40;Нет интернета;0;Интернет 2015;399
10184766;14.11.16 16:54;Нет интернета;0;Интернет 2015;399
10184636;14.11.16 16:59;Нет интернета;0;Интернет 2015;399
10184694;14.11.16 17:24;Нет интернета;0;Интернет 2015;399
10184701;14.11.16 17:41;Нет интернета;0;Интернет 2015;399
10184589;14.11.16 17:45;Нет интернета;0;Моно 50;299
10184634;14.11.16 17:57;Нет интернета;0;Снова вместе 70;350
10184633;14.11.16 18:10;Нет интернета;0;Интернет 2015;399
10180308;15.08.16 10:04;Нет интернета;0;Интернет 2015;399
10184604;14.11.16 18:31;Нет интернета;0;Интернет 2015;399
10184611;14.11.16 18:32;Нет интернета;0;Интернет 2015;399
10068685;14.11.16 18:35;Нет интернета;0;Снова вместе 50;300
10118226;14.11.16 18:42;Нет интернета;0;Специальный 50;250
10184707;14.11.16 19:25;Нет интернета;0;Моно 25;249
10184609;14.11.16 20:08;Нет интернета;0;Снова вместе 70;350
10184502;14.11.16 20:20;Нет интернета;0;Интернет 2015;399
10184619;14.11.16 20:24;Нет интернета;0;Интернет 2015;399
10062432;15.11.16 11:51;Нет интернета;0;Снова вместе 50;300
10184758;15.11.16 12:00;Нет интернета;0;Снова вместе 70;350
10184749;15.11.16 12:02;Нет интернета;0;Интернет 2015;399
10180335;15.11.16 12:13;Нет интернета;0;Интернет 2015;399
10062171;30.09.14 16:35;Нет интернета;0;Интернет;400
10062171;15.11.16 12:27;Интернет;400;Нет интернета;0
10040858;15.11.16 13:32;Нет интернета;0;Интернет 2015;399
10184754;15.11.16 13:47;Нет интернета;0;Интернет 2015;399
10184768;15.11.16 13:54;Нет интернета;0;Снова вместе 70;350
10118226;09.10.14 19:00;Сёрфинг;300;Интернет;400
10118226;15.11.16 14:12;Интернет;400;Нет интернета;0
10184752;15.11.16 14:46;Нет интернета;0;Интернет 2015;399
10184739;15.11.16 14:54;Нет интернета;0;Снова вместе 70;350
10184739;15.11.16 14:55;Снова вместе 70;350;Интернет 99;399
10064898;15.11.16 15:36;Нет интернета;0;Снова вместе 70;350
10184814;15.11.16 16:13;Нет интернета;0;Снова вместе 70;350
10184814;15.11.16 16:15;Снова вместе 70;350;Интернет 99;399
10184719;15.11.16 16:33;Нет интернета;0;Интернет 2015;399
10064537;15.11.16 16:59;Нет интернета;0;Снова вместе 50;300
10184655;15.11.16 17:05;Нет интернета;0;Снова вместе 70;350
10184539;15.11.16 17:08;Нет интернета;0;Интернет;400
10181405;15.11.16 17:10;Нет интернета;0;Снова вместе 70;350
10184820;15.11.16 17:13;Нет интернета;0;Снова вместе 70;350
10184820;15.11.16 17:16;Снова вместе 70;350;Интернет 99;399
10061587;15.11.16 17:17;Нет интернета;0;Интернет 2015;399
10036754;17.11.16 11:45;Нет интернета;0;Интернет 2015;399
10184730;15.11.16 17:38;Нет интернета;0;Снова вместе 70;350
10184730;15.11.16 17:39;Снова вместе 70;350;Интернет 99;399
10184773;15.11.16 17:50;Нет интернета;0;Интернет 2015;399
10183831;15.11.16 18:02;Нет интернета;0;Усадьба Интернет;800
10184748;15.11.16 18:28;Нет интернета;0;Снова вместе 70;350
10184751;15.11.16 18:30;Нет интернета;0;Снова вместе 70;350
10184751;15.11.16 18:31;Снова вместе 70;350;Интернет 99;399
10009129;15.11.16 18:54;Нет интернета;0;Интернет 200 Мбит;449
10184713;15.11.16 19:07;Нет интернета;0;Снова вместе 70;350
10184669;15.11.16 19:18;Нет интернета;0;Интернет 2015;399
10167532;16.11.16 12:55;Нет интернета;0;Интернет 2015;399
10184785;15.11.16 19:23;Нет интернета;0;Снова вместе 50;300
10184726;15.11.16 19:44;Нет интернета;0;Снова вместе 50;300
10184753;15.11.16 19:54;Нет интернета;0;Интернет 2015;399
10184770;15.11.16 20:49;Нет интернета;0;Интернет 2015;399
10184776;15.11.16 20:53;Нет интернета;0;Интернет 2015;399
10184761;15.11.16 21:03;Нет интернета;0;Снова вместе 50;300
10184670;15.11.16 21:12;Нет интернета;0;Любимый Абонент 70;350
10184830;16.11.16 13:00;Нет интернета;0;Интернет 2015;399
10187166;06.01.17 13:36;Нет интернета;0;Снова вместе 70;350
10086079;16.11.16 13:39;Нет интернета;0;Интернет 2015;399
10184775;16.11.16 14:21;Нет интернета;0;Снова вместе 70;350
10184775;16.11.16 14:22;Снова вместе 70;350;Интернет 99;399
10184831;16.11.16 14:23;Нет интернета;0;Интернет 2015;399
10044865;15.09.14 8:11;ПРОСТО Класс 500 ускорение;380;Специальный 50;250
10044865;16.11.16 14:25;Специальный 50;250;Нет интернета;0
10183564;19.10.16 15:35;Нет интернета;0;Снова вместе 50;300
10183564;16.11.16 14:28;Снова вместе 50;300;Нет интернета;0
10144031;23.09.14 11:18;Нет интернета;0;Интернет;400
10144031;16.11.16 14:30;Интернет;400;Нет интернета;0
10184666;15.11.16 19:43;Нет интернета;0;Моно 50;299
10184666;16.11.16 14:32;Моно 50;299;Снова вместе 50;300
10184837;16.11.16 14:42;Нет интернета;0;Снова вместе 70;350
10184221;16.11.16 14:55;Нет интернета;0;Снова вместе 70;350
10184852;16.11.16 16:09;Нет интернета;0;Снова вместе 70;350
10184852;16.11.16 16:10;Снова вместе 70;350;Интернет 99;399
10184745;16.11.16 17:01;Нет интернета;0;Снова вместе 70;350
10184745;16.11.16 17:02;Снова вместе 70;350;Интернет 99;399
10084379;16.11.16 17:20;Нет интернета;0;Специальный 50;250
10171385;16.11.16 18:00;Нет интернета;0;Снова вместе 70;350
10184686;16.11.16 19:02;Нет интернета;0;Интернет 1 Гбит;800
10184836;16.11.16 19:07;Нет интернета;0;Интернет 2015;399
10184841;16.11.16 19:42;Нет интернета;0;Интернет 99;399
10181930;16.11.16 20:43;Нет интернета;0;Снова вместе 70;350
10181930;16.11.16 20:43;Снова вместе 70;350;Интернет 99;399
10184784;16.11.16 21:07;Нет интернета;0;Снова вместе 50;300
10124444;17.11.16 11:51;Нет интернета;0;Снова вместе 70;350
10184833;17.11.16 12:01;Нет интернета;0;Снова вместе 70;350
10135849;17.11.16 12:15;Нет интернета;0;Снова вместе 70;350
10184671;17.11.16 12:41;Нет интернета;0;Интернет 2015;399
10184882;17.11.16 13:02;Нет интернета;0;Снова вместе 70;350
10184882;17.11.16 13:02;Снова вместе 70;350;Интернет 99;399
10096405;17.11.16 13:10;Нет интернета;0;Снова вместе 70;350
10129830;16.08.16 17:43;Нет интернета;0;Снова вместе 70;350
10129830;17.11.16 13:14;Снова вместе 70;350;Интернет 2015;399
10175948;17.11.16 13:35;Нет интернета;0;Снова вместе 70;350
10184823;17.11.16 13:44;Нет интернета;0;Интернет 2015;399
10183564;17.11.16 14:07;Нет интернета;0;Специальный 300;299
10084152;17.11.16 15:09;Нет интернета;0;Снова вместе 70;350
10184887;17.11.16 15:12;Нет интернета;0;Интернет 2015;399
10184933;17.11.16 15:14;Нет интернета;0;Снова вместе 50;300
10184809;17.11.16 16:29;Нет интернета;0;Снова вместе 70;350
10184809;17.11.16 16:32;Снова вместе 70;350;Интернет 99;399
10144003;17.11.16 13:36;Нет интернета;0;Снова вместе 70;350
10112415;17.11.16 16:57;Нет интернета;0;Снова вместе 70;350
10112415;17.11.16 16:58;Снова вместе 70;350;Интернет 99;399
10184869;17.11.16 18:17;Нет интернета;0;Интернет 2015;399
10181684;17.11.16 18:38;Нет интернета;0;Снова вместе 50;300
10143694;17.11.16 18:41;Нет интернета;0;Интернет 2015;399
10033707;17.11.16 18:53;Нет интернета;0;Снова вместе 70;350
10182685;17.11.16 19:03;Нет интернета;0;Снова вместе 50;300
10184874;17.11.16 19:18;Нет интернета;0;Снова вместе 70;350
10184886;17.11.16 19:28;Нет интернета;0;Снова вместе 70;350
10184188;17.11.16 19:50;Нет интернета;0;Интернет 2015;399
10184896;17.11.16 19:54;Нет интернета;0;Снова вместе 70;350
10184896;17.11.16 19:55;Снова вместе 70;350;Интернет 99;399
10008083;17.11.16 20:28;Нет интернета;0;Интернет 2015;399
10174447;29.03.16 20:23;Нет интернета;0;Снова вместе 70;350
10077350;18.11.16 10:01;Нет интернета;0;Специальный 50;250
10184871;18.11.16 10:33;Нет интернета;0;Моно 50;299
10184948;18.11.16 10:52;Нет интернета;0;Снова вместе 70;350
10184948;18.11.16 10:52;Снова вместе 70;350;Интернет 99;399
10040863;18.11.16 11:45;Нет интернета;0;Снова вместе 70;350
10184884;18.11.16 11:53;Нет интернета;0;Интернет 2015;399
10184900;18.11.16 12:04;Нет интернета;0;Интернет 2015;399
10179414;22.07.16 15:35;Нет интернета;0;Интернет;400
10179414;18.11.16 12:17;Интернет;400;Интернет 2015;399
10184940;18.11.16 12:18;Нет интернета;0;Снова вместе 50;300
10184783;18.11.16 12:34;Нет интернета;0;Снова вместе 70;350
10184962;18.11.16 12:50;Нет интернета;0;Снова вместе 70;350
10078515;18.11.16 12:53;Нет интернета;0;Снова вместе 50;300
10067022;22.09.14 12:05;ПРОСТО Класс 500 ускорение;380;Интернет;400
10170668;19.09.16 10:00;Снова вместе 50;300;Интернет;400
10170668;18.11.16 13:19;Интернет;400;Специальный 50;250
10184932;18.11.16 14:36;Нет интернета;0;Усадьба Интернет;800
10031121;21.06.16 19:12;Нет интернета;0;Снова вместе 70;350
10031121;18.11.16 14:41;Снова вместе 70;350;Специальный 50;250
10144003;18.11.16 15:35;Снова вместе 70;350;Интернет 99;399
10077350;15.03.16 10:14;ПРОСТО Класс 600 плюс;480;Интернет;400
10077350;18.11.16 15:49;Интернет;400;Нет интернета;0
10184938;18.11.16 17:05;Нет интернета;0;Интернет 2015;399
10088468;18.11.16 18:16;Нет интернета;0;Интернет;400
10089365;18.11.16 18:38;Нет интернета;0;Снова вместе 70;350
10147202;18.11.16 18:40;Нет интернета;0;Интернет 1 Гбит;800
10184931;18.11.16 18:49;Нет интернета;0;Интернет 2015;399
10184913;18.11.16 19:27;Нет интернета;0;Моно 50;299
10184913;18.11.16 19:28;Моно 50;299;Интернет 2015;399
10184875;18.11.16 19:30;Нет интернета;0;Интернет 2015;399
10115732;16.12.16 12:23;Интернет;400;Нет интернета;0
10184928;18.11.16 20:07;Нет интернета;0;Моно 50;299
10184901;19.11.16 16:28;Нет интернета;0;Интернет 2015;399
10090338;19.11.16 17:46;Нет интернета;0;Снова вместе 70;350
10177703;03.06.16 15:44;Нет интернета;0;Интернет 2015;399
10177703;20.11.16 2:41;Интернет 2015;399;Интернет 200 Мбит;449
10171654;31.01.16 18:15;Нет интернета;0;Интернет 2015;399
10171654;20.11.16 12:29;Интернет 2015;399;Снова вместе 70;350
10181053;29.08.16 17:45;Нет интернета;0;Интернет 2015;399
10181053;20.11.16 12:34;Интернет 2015;399;Специальный 50;250
10025087;20.11.16 13:10;Нет интернета;0;Снова вместе 70;350
10025087;20.11.16 13:11;Снова вместе 70;350;Интернет 99;399
10185004;20.11.16 13:12;Нет интернета;0;Снова вместе 70;350
10185004;20.11.16 13:13;Снова вместе 70;350;Интернет 99;399
10101334;19.12.16 10:09;Интернет;400;Интернет 200 Мбит;449
10008872;20.11.14 17:43;ПРОСТО Класс 600 ускорение;480;Интернет;400
10185026;20.11.16 15:33;Нет интернета;0;Интернет 2015;399
10180263;20.11.16 16:09;Нет интернета;0;Интернет 1 Гбит;800
10185014;20.11.16 16:54;Нет интернета;0;Снова вместе 70;350
10184777;20.11.16 17:40;Нет интернета;0;Интернет 2015;399
10147202;13.11.14 20:31;Нет интернета;0;Интернет;400
10147202;21.11.16 8:38;Интернет;400;Нет интернета;0
10160634;11.11.16 12:53;Интернет;400;Интернет 200 Мбит;449
10160634;21.11.16 8:43;Интернет 200 Мбит;449;Нет интернета;0
10180308;14.11.16 18:11;Интернет 2015;399;Специальный 50;250
10180308;21.11.16 8:46;Специальный 50;250;Нет интернета;0
10185015;22.11.16 10:09;Интернет 2015;399;Снова вместе 70;350
10155786;16.11.15 9:48;Нет интернета;0;Интернет 1 Гбит;800
10155786;21.11.16 9:14;Интернет 1 Гбит;800;Нет интернета;0
10162970;03.09.15 20:06;Нет интернета;0;Интернет 2015;399
10162970;21.11.16 9:28;Интернет 2015;399;Нет интернета;0
10085194;25.11.16 10:04;Нет интернета;0;Снова вместе 70;350
10136350;21.11.16 10:01;Нет интернета;0;Интернет;400
10185009;21.11.16 10:27;Нет интернета;0;Интернет 2015;399
10016387;21.11.16 10:32;Нет интернета;0;Интернет 2015;399
10184600;21.11.16 10:36;Нет интернета;0;Снова вместе 70;350
10184600;21.11.16 10:36;Снова вместе 70;350;Интернет 99;399
10184986;21.11.16 10:50;Нет интернета;0;Снова вместе 50;300
10072987;21.11.16 11:01;Нет интернета;0;Снова вместе 70;350
10184929;21.11.16 11:09;Нет интернета;0;Снова вместе 50;300
10185024;21.11.16 11:11;Нет интернета;0;Снова вместе 50;300
10156584;21.11.16 11:15;Интернет;400;Нет интернета;0
10184976;21.11.16 11:47;Нет интернета;0;Снова вместе 70;350
10184976;21.11.16 11:47;Снова вместе 70;350;Интернет 99;399
10184980;21.11.16 11:58;Нет интернета;0;Интернет 2015;399
10184937;21.11.16 12:13;Нет интернета;0;Интернет 2015;399
10142240;21.11.16 12:40;Нет интернета;0;Интернет 2015;399
10183771;21.11.16 12:42;Нет интернета;0;Интернет 2015;399
10185043;21.11.16 12:58;Нет интернета;0;Снова вместе 70;350
10185022;21.11.16 13:03;Нет интернета;0;Интернет 2015;399
10185045;21.11.16 13:40;Нет интернета;0;Снова вместе 70;350
10081488;21.11.16 8:58;Нет интернета;0;Снова вместе 70;350
10081488;21.11.16 13:50;Снова вместе 70;350;Специальный 50;250
10184951;21.11.16 14:13;Нет интернета;0;Снова вместе 70;350
10180263;24.08.16 10:49;Интернет 1 Гбит;800;Интернет 2015;399
10180263;21.11.16 14:29;Интернет 2015;399;Нет интернета;0
10187201;10.01.17 13:19;Снова вместе 70;350;Интернет 99;399
10184961;21.11.16 14:52;Нет интернета;0;Снова вместе 70;350
10185021;21.11.16 15:02;Нет интернета;0;Снова вместе 70;350
10185017;21.11.16 15:15;Нет интернета;0;Интернет 2015;399
10184982;21.11.16 15:24;Нет интернета;0;Снова вместе 50;300
10152847;21.11.16 16:04;Нет интернета;0;Снова вместе 70;350
10152847;21.11.16 16:05;Снова вместе 70;350;Интернет 99;399
10185016;21.11.16 16:27;Нет интернета;0;Интернет 2015;399
10185074;21.11.16 16:49;Нет интернета;0;Интернет 2015;399
10185011;21.11.16 16:56;Нет интернета;0;Интернет;400
10127493;21.11.16 17:23;Нет интернета;0;Снова вместе 70;350
10185067;21.11.16 17:47;Нет интернета;0;Снова вместе 70;350
10185067;21.11.16 17:48;Снова вместе 70;350;Интернет 99;399
10183972;21.11.16 18:02;Нет интернета;0;Снова вместе 70;350
10169589;21.11.16 18:10;Нет интернета;0;Интернет 2015;399
10180308;21.11.16 18:15;Нет интернета;0;Специальный 50;250
10185034;21.11.16 18:24;Нет интернета;0;Интернет 2015;399
10185035;21.11.16 18:27;Нет интернета;0;Интернет 2015;399
10184984;21.11.16 18:55;Нет интернета;0;Интернет 2015;399
10184989;21.11.16 19:18;Нет интернета;0;Снова вместе 70;350
10185001;21.11.16 19:50;Нет интернета;0;Интернет 2015;399
10184993;21.11.16 20:21;Нет интернета;0;Снова вместе 70;350
10184993;21.11.16 20:22;Снова вместе 70;350;Интернет 99;399
10184700;21.11.16 21:52;Нет интернета;0;Снова вместе 70;350
10185015;21.11.16 20:43;Нет интернета;0;Интернет 2015;399
10185052;22.11.16 10:17;Нет интернета;0;Интернет 2015;399
10184973;22.11.16 10:52;Нет интернета;0;Снова вместе 50;300
10082054;22.11.16 11:05;Нет интернета;0;Снова вместе 50;300
10168158;22.11.16 11:08;Нет интернета;0;Снова вместе 50;300
10184952;22.11.16 11:15;Нет интернета;0;Снова вместе 70;350
10184975;22.11.16 11:30;Нет интернета;0;Снова вместе 50;300
10149161;22.11.16 11:11;Нет интернета;0;Снова вместе 50;300
10185077;22.11.16 11:50;Нет интернета;0;Интернет 2015;399
10185036;22.11.16 11:56;Нет интернета;0;Интернет 2015;399
10185087;22.11.16 12:03;Нет интернета;0;Моно 50;299
10069133;22.11.16 12:05;Нет интернета;0;Снова вместе 70;350
10185069;22.11.16 12:10;Нет интернета;0;Снова вместе 50;300
10185018;22.11.16 12:39;Нет интернета;0;Моно 25;249
10185054;22.11.16 12:48;Нет интернета;0;Моно 50;299
10117533;22.11.16 12:51;Нет интернета;0;Снова вместе 50;300
10186157;15.12.16 12:06;Нет интернета;0;Интернет 2015;399
10180701;22.11.16 13:11;Нет интернета;0;Снова вместе 50;300
10116711;22.11.16 13:27;Нет интернета;0;Интернет 2015;399
10185094;22.11.16 13:39;Нет интернета;0;Сёрфинг;300
10185092;22.11.16 13:50;Нет интернета;0;Интернет;400
10185047;22.11.16 14:21;Нет интернета;0;Интернет 2015;399
10185070;22.11.16 14:42;Нет интернета;0;Интернет 2015;399
10077520;22.11.16 14:49;Нет интернета;0;Снова вместе 50;300
10104063;21.04.16 10:37;Интернет 1 Гбит;800;Специальный 50;250
10104063;22.11.16 15:09;Специальный 50;250;Снова вместе 50;300
10185089;22.11.16 15:36;Нет интернета;0;Интернет 2015;399
10039623;22.11.16 16:20;Нет интернета;0;Снова вместе 70;350
10174447;17.11.16 21:25;Снова вместе 70;350;Интернет 2015;399
10145913;22.11.16 16:33;Нет интернета;0;Интернет 2015;399
10185145;22.11.16 16:51;Нет интернета;0;Снова вместе 50;300
10077030;22.11.16 15:08;Нет интернета;0;Снова вместе 70;350
10068724;22.11.16 17:23;Нет интернета;0;Интернет 2015;399
10160273;22.11.16 17:35;Нет интернета;0;Интернет 2015;399
10185117;22.11.16 17:57;Нет интернета;0;Снова вместе 50;300
10008785;22.11.16 18:08;Нет интернета;0;Снова вместе 50;300
10184923;22.11.16 18:21;Нет интернета;0;Снова вместе 70;350
10184923;22.11.16 18:22;Снова вместе 70;350;Интернет 99;399
10080248;22.11.16 18:34;Нет интернета;0;Снова вместе 70;350
10185099;22.11.16 18:50;Нет интернета;0;Интернет 2015;399
10185086;22.11.16 18:53;Нет интернета;0;Интернет;400
10185063;22.11.16 19:14;Нет интернета;0;Интернет 2015;399
10086717;22.11.16 19:30;Нет интернета;0;Интернет 2015;399
10185085;22.11.16 19:44;Нет интернета;0;Снова вместе 70;350
10185081;23.11.16 11:21;Нет интернета;0;Интернет 2015;399
10185159;23.11.16 11:49;Нет интернета;0;Интернет 2015;399
10185110;23.11.16 12:20;Нет интернета;0;Интернет 2015;399
10039799;23.11.16 12:24;Нет интернета;0;Снова вместе 50;300
10181606;23.11.16 12:31;Нет интернета;0;Снова вместе 70;350
10185160;23.11.16 12:38;Нет интернета;0;Снова вместе 70;350
10185160;23.11.16 12:39;Снова вместе 70;350;Интернет 99;399
10185120;23.11.16 12:42;Нет интернета;0;Снова вместе 50;300
10036419;28.09.16 14:49;Нет интернета;0;Интернет 2015;399
10036419;23.11.16 12:44;Интернет 2015;399;Специальный 50;250
10182501;27.09.16 18:10;Нет интернета;0;Снова вместе 70;350
10182501;23.11.16 13:47;Снова вместе 70;350;Интернет 2015;399
10040752;03.03.15 16:03;Нет интернета;0;Интернет;400
10170530;12.01.16 19:23;Нет интернета;0;Снова вместе 50;300
10185044;23.11.16 14:22;Нет интернета;0;Снова вместе 70;350
10185044;23.11.16 14:24;Снова вместе 70;350;Интернет 99;399
10081027;23.11.16 14:28;Нет интернета;0;Снова вместе 50;300
10185163;23.11.16 14:43;Нет интернета;0;Интернет 2015;399
10180256;27.08.16 17:12;Снова вместе 50;300;Интернет 2015;399
10180256;23.11.16 15:03;Интернет 2015;399;Специальный 50;250
10080462;23.11.16 15:08;Нет интернета;0;Интернет 2015;399
10077030;23.11.16 15:24;Снова вместе 70;350;Интернет 99;399
10085194;25.11.16 10:04;Снова вместе 70;350;Интернет 99;399
10064294;23.11.16 15:32;Нет интернета;0;Снова вместе 50;300
10178073;14.06.16 20:37;Нет интернета;0;Серебряный;679
10178073;23.11.16 15:35;Серебряный;679;Интернет;400
10034722;23.11.16 15:38;Нет интернета;0;Интернет 2015;399
10184537;23.11.16 12:35;Нет интернета;0;Моно 50;299
10181435;22.09.16 19:21;Нет интернета;0;Снова вместе 70;350
10181435;23.11.16 16:08;Снова вместе 70;350;Специальный 50;250
10160455;20.08.16 11:04;Нет интернета;0;Интернет 2015;399
10040756;23.11.16 16:53;Нет интернета;0;Интернет 2015;399
10107326;23.11.16 16:54;Нет интернета;0;Моно 50;299
10149378;23.11.16 16:59;Нет интернета;0;Снова вместе 70;350
10172695;23.11.16 18:03;Нет интернета;0;Снова вместе 70;350
10185134;23.11.16 18:03;Нет интернета;0;Интернет 2015;399
10185204;23.11.16 18:50;Нет интернета;0;Снова вместе 70;350
10185204;23.11.16 18:51;Снова вместе 70;350;Интернет 99;399
10185066;23.11.16 19:12;Нет интернета;0;Моно 25;249
10185097;23.11.16 19:12;Нет интернета;0;Снова вместе 70;350
10070999;23.11.16 19:47;Нет интернета;0;Интернет 2015;399
10042936;23.11.16 19:54;Нет интернета;0;Снова вместе 50;300
10185115;23.11.16 20:15;Нет интернета;0;Снова вместе 70;350
10185115;23.11.16 20:16;Снова вместе 70;350;Интернет 99;399
10062171;24.11.16 10:37;Нет интернета;0;Интернет 2015;399
10145408;24.11.16 10:50;Нет интернета;0;Снова вместе 70;350
10040810;24.11.16 10:51;Нет интернета;0;Интернет 2015;399
10185028;24.11.16 11:00;Нет интернета;0;Интернет 2015;399
10183984;24.11.16 11:06;Нет интернета;0;Интернет 2015;399
10153349;24.11.16 11:14;Нет интернета;0;Интернет 2015;399
10068074;24.11.16 11:45;Нет интернета;0;Интернет;400
10040611;24.11.16 11:47;Нет интернета;0;Снова вместе 70;350
10040611;24.11.16 11:49;Снова вместе 70;350;Интернет 99;399
10101334;23.12.16 12:36;Интернет 200 Мбит;449;Нет интернета;0
10174659;01.04.16 19:34;Нет интернета;0;Интернет 2015;399
10174659;24.11.16 12:28;Интернет 2015;399;Специальный 50;250
10147526;25.11.16 10:35;Нет интернета;0;Снова вместе 70;350
10185192;24.11.16 12:55;Нет интернета;0;Интернет 2015;399
10186880;27.12.16 12:47;Снова вместе 70;350;Интернет 99;399
10185165;24.11.16 13:47;Нет интернета;0;Интернет 2015;399
10185181;24.11.16 13:43;Нет интернета;0;Снова вместе 70;350
10020335;01.12.16 14:55;Снова вместе 70;350;Нет интернета;0
10104641;26.04.16 0:03;ПРОСТО Класс 500 ускорение;380;Любимый Абонент 70;350
10157934;24.11.16 14:53;Нет интернета;0;Интернет 2015;399
10146088;24.11.16 14:59;Нет интернета;0;Снова вместе 50;300
10185104;24.11.16 15:19;Нет интернета;0;Снова вместе 70;350
10016837;20.02.15 18:35;Нет интернета;0;Интернет;400
10016837;24.11.16 15:35;Интернет;400;Нет интернета;0
10184192;24.11.16 17:34;Нет интернета;0;Интернет 2015;399
10163772;24.11.16 17:38;Нет интернета;0;Интернет 2015;399
10185168;24.11.16 18:29;Нет интернета;0;Снова вместе 70;350
10185168;24.11.16 18:30;Снова вместе 70;350;Интернет 99;399
10035639;24.11.16 18:45;Нет интернета;0;Снова вместе 70;350
10088565;27.07.16 12:35;Нет интернета;0;Снова вместе 70;350
10088565;24.11.16 19:06;Снова вместе 70;350;Интернет 2015;399
10184537;24.11.16 19:19;Моно 50;299;Снова вместе 50;300
10040636;24.11.16 20:37;Нет интернета;0;Снова вместе 70;350
10185194;24.11.16 21:27;Нет интернета;0;Снова вместе 70;350
10159519;22.06.15 18:26;Нет интернета;0;Интернет 2015;399
10170530;02.12.16 15:30;Снова вместе 50;300;Нет интернета;0
10147630;25.11.16 10:37;Нет интернета;0;Снова вместе 70;350
10184434;25.11.16 10:46;Нет интернета;0;Снова вместе 70;350
10177703;20.11.16 2:45;Интернет 200 Мбит;449;Интернет 1 Гбит;800
10177703;25.11.16 10:52;Интернет 1 Гбит;800;Интернет 2015;399
10185098;25.11.16 10:56;Нет интернета;0;Снова вместе 70;350
10096032;25.11.16 10:57;Нет интернета;0;Снова вместе 70;350
10163778;10.11.16 15:53;Интернет 2015;399;Интернет 200 Мбит;449
10174447;22.11.16 16:26;Интернет 2015;399;Интернет 200 Мбит;449
10174447;25.11.16 11:20;Интернет 200 Мбит;449;Интернет 2015;399
10185170;24.11.16 11:03;Нет интернета;0;Снова вместе 70;350
10185170;25.11.16 11:27;Снова вместе 70;350;Интернет 99;399
10148292;25.11.16 11:36;Нет интернета;0;Интернет 2015;399
10184873;25.11.16 11:45;Нет интернета;0;Снова вместе 50;300
10055812;25.11.16 12:00;Нет интернета;0;Снова вместе 50;300
10185119;25.11.16 12:03;Нет интернета;0;Интернет 200 Мбит;449
10069990;25.11.16 12:06;Нет интернета;0;Снова вместе 70;350
10185224;25.11.16 12:13;Нет интернета;0;Снова вместе 70;350
10185224;25.11.16 12:13;Снова вместе 70;350;Интернет 99;399
10173030;15.09.16 15:13;Интернет 2015;399;Служебный 200;200
10173030;25.11.16 12:38;Служебный 200;200;Снова вместе 50;300
10185276;25.11.16 12:45;Нет интернета;0;Снова вместе 70;350
