UID;REALIP;STTS;TARIF_INT;PRICE_INT;DATE_OFF
10149451;;0;Снова вместе 70;350;
10101682;;0;Снова вместе 50;300;
10172778;;0;Снова вместе 50;300;
10120265;;0;Специальный 70;350;
10111906;;0;Снова вместе 50;300;
10172775;;0;Снова вместе 70;350;
10130734;;0;Снова вместе 70;350;
10111553;;0;Снова вместе 50;300;
10041429;;0;Снова вместе 50;300;
10136561;;0;Специальный 50;250;
10129559;;0;Снова вместе 50;300;
10172790;;0;Интернет 2015;399;
10172652;;0;Снова вместе 50;300;
10055201;;0;Снова вместе 70;350;
10172512;;0;Снова вместе 50;300;
10150222;;0;Интернет 2015;399;
10064319;;0;Снова вместе 50;300;
10149013;;0;Снова вместе 70;350;
10172777;;0;Интернет 2015;399;
10172736;;0;Снова вместе 70;350;
10072956;;0;Специальный 50;250;
10172747;;0;Снова вместе 50;300;
10135137;;0;Снова вместе 50;300;
10172714;;0;Снова вместе 70;350;
10139236;;0;Снова вместе 50;300;
10172748;;0;Снова вместе 50;300;
10059685;;0;Снова вместе 50;300;
10172742;;0;Снова вместе 50;300;
10172565;;0;Интернет 2015;399;
10172711;;0;Снова вместе 50;300;
10172730;;0;Снова вместе 70;350;
10172699;;0;Интернет 2015;399;
10172756;;0;Снова вместе 50;300;
10083385;;0;Снова вместе 50;300;
10157618;;0;Снова вместе 70;350;
10117448;;0;Интернет 2015;399;
10159195;;0;Снова вместе 70;350;
10172538;;0;Интернет 2015;399;
10172744;;0;Снова вместе 70;350;
10058175;;0;Снова вместе 70;350;
10148252;;0;Специальный 50;250;
10141387;;0;Снова вместе 50;300;
10045534;;0;Снова вместе 70;350;
10023642;;0;Снова вместе 70;350;
10029011;;0;Снова вместе 50;300;
10172689;;0;Снова вместе 50;300;
10172628;;0;Снова вместе 50;300;
10031317;;0;Снова вместе 50;300;
10127243;;0;Интернет 2015;399;
10165419;;0;Снова вместе 50;300;
10172415;;0;Снова вместе 50;300;
10040454;;0;Снова вместе 50;300;
10172680;;0;Специальный 70;350;
10172731;;0;Снова вместе 50;300;
10167385;;0;Снова вместе 50;300;
10172153;;0;Интернет 1 Гбит;800;
10172668;;0;Снова вместе 70;350;
10026928;;0;Интернет 2015;399;
10172331;;0;Усадьба Интернет;800;
10136251;;0;Снова вместе 50;300;
10172438;;0;Интернет 2015;399;
10055669;;0;Снова вместе 50;300;
10039964;;0;Снова вместе 50;300;
10065775;;0;Снова вместе 70;350;
10122640;;0;Специальный 50;250;
10147999;;0;Интернет 2015;399;
10172691;;0;Снова вместе 50;300;
10172515;;0;Снова вместе 50;300;
10071382;;0;Снова вместе 50;300;
10044863;;0;Снова вместе 50;300;
10118502;;0;Снова вместе 70;350;
10172187;;0;Снова вместе 50;300;
10113519;;0;Специальный 50;250;
10040214;;0;Интернет 2015;399;
10172672;;0;Снова вместе 50;300;
10172676;;0;Снова вместе 70;350;
10172622;;0;Снова вместе 70;350;
10121332;;0;Снова вместе 50;300;
10038559;;0;Снова вместе 50;300;
10172325;;0;Интернет 2015;399;
10172596;;0;Снова вместе 50;300;
10172542;;0;Снова вместе 70;350;
10172579;;0;Снова вместе 70;350;
10138599;;0;Снова вместе 50;300;
10172659;;0;Специальный 70;350;
10172609;;0;Снова вместе 50;300;
10172624;;0;Интернет 2015;399;
10041874;;0;Снова вместе 50;300;
10035099;;0;Снова вместе 70;350;
10172675;;0;Снова вместе 50;300;
10089002;;0;Служебный 200;200;
10127220;;0;Снова вместе 70;350;
10172612;;0;Интернет 2015;399;
10129473;;0;Снова вместе 50;300;
10172602;;0;Интернет 2015;399;
10008505;;0;Интернет 2015;399;
10025762;;0;Снова вместе 70;350;
10092690;;0;Снова вместе 50;300;
10077890;;0;Снова вместе 50;300;
10135630;;0;Снова вместе 50;300;
10017351;;0;Специальный 50;250;
10034352;;0;Снова вместе 50;300;
10172583;;0;Интернет 2015;399;
10172505;;0;Снова вместе 70;350;
10172626;;0;Интернет 2015;399;
10172452;;0;Снова вместе 50;300;
10172514;;0;Интернет 2015;399;
10172604;;0;Интернет 2015;399;
10172603;;0;Снова вместе 70;350;
10172595;;0;Интернет 2015;399;
10172589;;0;Снова вместе 70;350;
10154814;;0;Снова вместе 50;300;
10172503;;0;Снова вместе 70;350;
10172446;;0;Снова вместе 50;300;
10069049;;0;Снова вместе 70;350;
10088616;;0;Снова вместе 70;350;
10172362;;0;Интернет 2015;399;
10064394;;0;Снова вместе 70;350;
10129771;;0;Снова вместе 50;300;
10172469;;0;Специальный 50;250;
10168623;;0;Снова вместе 50;300;
10131173;;0;Снова вместе 70;350;
10172465;;0;Снова вместе 50;300;
10122588;;0;Снова вместе 70;350;
10172479;;0;Интернет 2015;399;
10172516;;0;Интернет 2015;399;
10172519;;0;Интернет 2015;399;
10172421;;0;Снова вместе 50;300;
10172511;;0;Снова вместе 50;300;
10140740;;0;Снова вместе 50;300;
10172535;;0;Интернет 2015;399;
10033940;;0;Снова вместе 50;300;
10172142;;0;Снова вместе 50;300;
10140722;;0;Снова вместе 50;300;
10172334;;0;Интернет 2015;399;
10034424;;0;Снова вместе 70;350;
10172458;;0;Снова вместе 50;300;
10172396;;0;Интернет 2015;399;
10126302;;0;Снова вместе 50;300;
10005792;;0;Снова вместе 70;350;
10172435;;0;Интернет 2015;399;
10085491;;0;Снова вместе 50;300;
10053686;;0;Специальный 50;250;
10103048;;0;Интернет 2015;399;
10172426;;0;Снова вместе 70;350;
10172412;;0;Снова вместе 50;300;
10172466;;0;Снова вместе 50;300;
10172410;;0;Снова вместе 50;300;
10108455;;0;Снова вместе 50;300;
10172394;;0;Интернет 2015;399;
10068454;;0;Специальный 50;250;
10172530;;0;Интернет 2015;399;
10171093;;0;Снова вместе 50;300;
10172470;;0;Интернет 2015;399;
10139420;;0;Интернет 2015;399;
10089389;;0;Снова вместе 70;350;
10172459;;0;Снова вместе 50;300;
10171916;;0;Снова вместе 50;300;
10172408;;0;Снова вместе 50;300;
10075187;;0;Интернет;400;
10011113;;0;Снова вместе 70;350;
10172432;;0;Отличный;435;
10172393;;0;Интернет 2015;399;
10172294;;0;Снова вместе 70;350;
10029456;;0;Интернет 2015;399;
10121072;;0;Специальный 50;250;
10152198;;0;Снова вместе 50;300;
10080214;;0;Снова вместе 70;350;
10172424;;0;Снова вместе 50;300;
10101749;;0;Интернет 2015;399;
10172455;;0;Снова вместе 50;300;
10060560;;0;Снова вместе 50;300;
10172414;;0;Любимый Абонент 70;350;
10142596;;0;Снова вместе 50;300;
10172061;;0;Снова вместе 70;350;
10110772;;0;Интернет 2015;399;
10014013;;0;Снова вместе 50;300;
10092761;;0;Снова вместе 50;300;
10172380;;0;Снова вместе 70;350;
10062373;;0;Интернет 2015;399;
10172288;;0;Специальный 50;250;
10172422;;0;Снова вместе 50;300;
10172279;;0;Снова вместе 50;300;
10172443;;0;Интернет 2015;399;
10039733;;0;Снова вместе 70;350;
10172373;;0;Интернет 2015;399;
10172149;;0;Снова вместе 50;300;
10172391;;0;Снова вместе 70;350;
10128055;;0;Специальный 50;250;
10163165;;0;Снова вместе 50;300;
10172399;;0;Интернет 2015;399;
10172361;;0;Снова вместе 50;300;
10172404;;0;Снова вместе 70;350;
10036015;;0;Снова вместе 50;300;
10172202;;0;Снова вместе 50;300;
10171620;;0;Интернет 2015;399;
10172328;;0;Интернет 2015;399;
10045016;;0;Снова вместе 50;300;
10130009;;0;Интернет 2015;399;
10164199;;0;Снова вместе 50;300;
10172364;;0;Снова вместе 50;300;
10126659;;0;Интернет 2015;399;
10172341;;0;Специальный 50;250;
10172191;;0;Снова вместе 50;300;
10170806;;0;Снова вместе 50;300;
10069190;;0;Интернет;400;
10172317;;0;Снова вместе 70;350;
10172386;;0;Интернет 2015;399;
10172315;;0;Снова вместе 50;300;
10062986;;0;Интернет 2015;399;
10172289;;0;Снова вместе 70;350;
10019893;;0;Интернет 2015;399;
10172312;;0;Специальный 50;250;
10172283;;0;Интернет 2015;399;
10172360;;0;Снова вместе 70;350;
10102536;;0;Снова вместе 70;350;
10124066;;0;Снова вместе 50;300;
10172324;;0;Снова вместе 50;300;
10171815;;0;Снова вместе 50;300;
10135410;;0;Специальный 50;250;
10121088;;0;Интернет 2015;399;
10035103;;0;Снова вместе 50;300;
10172213;;0;Снова вместе 50;300;
10168493;;0;Интернет 2015;399;
10160933;;0;Снова вместе 70;350;
10172254;;0;Снова вместе 70;350;
10030884;;0;Снова вместе 70;350;
10063946;;0;Снова вместе 50;300;
10157786;;0;Интернет 1 Гбит;800;
10132475;;0;Снова вместе 50;300;
10035289;;0;Интернет 2015;399;
10172336;;0;Снова вместе 50;300;
10172228;;0;Снова вместе 70;350;
10172318;;0;Снова вместе 50;300;
10170350;;0;Интернет 2015;399;
10172259;;0;Снова вместе 70;350;
10172197;;0;Снова вместе 50;300;
10172196;;0;Снова вместе 50;300;
10172264;;0;Интернет 2015;399;
10032634;;0;Интернет 2015;399;
10172280;;0;Снова вместе 50;300;
10172244;;0;Интернет 2015;399;
10172111;;0;Снова вместе 50;300;
10154927;;0;Снова вместе 70;350;
10172248;;0;Интернет 2015;399;
10171990;;0;Интернет 2015;399;
10172261;;0;Снова вместе 50;300;
10105820;;0;Специальный 50;250;
10059749;;0;Снова вместе 70;350;
10028645;;0;Интернет 2015;399;
10172281;;0;Снова вместе 50;300;
10069235;;0;Халява 30 мб/с;0;
10154438;;0;Снова вместе 50;300;
10075096;;0;Снова вместе 50;300;
10039153;;0;Снова вместе 70;350;
10030895;;0;Снова вместе 50;300;
10172184;;0;Снова вместе 50;300;
10171798;;0;Снова вместе 50;300;
10129136;;0;Интернет 2015;399;
10129513;;0;Специальный 50;250;
10058182;;0;Снова вместе 50;300;
10172113;;0;Интернет 2015;399;
10042402;;0;Снова вместе 50;300;
10171445;;0;Интернет 2015;399;
10170066;;0;Снова вместе 50;300;
10172120;;0;Интернет 2015;399;
10172167;;0;Снова вместе 50;300;
10044334;;0;Снова вместе 50;300;
10172189;;0;Снова вместе 50;300;
10055921;;0;Снова вместе 70;350;
10172159;;0;Интернет 2015;399;
10126667;;0;Снова вместе 50;300;
10172174;;0;Снова вместе 70;350;
10170575;;0;Снова вместе 70;350;
10172198;;0;Интернет 2015;399;
10065895;;0;Снова вместе 50;300;
10024109;;0;Интернет 2015;399;
10153834;;0;Интернет 2015;399;
10053743;;0;Снова вместе 50;300;
10158954;;0;Специальный 50;250;
10081409;;0;Снова вместе 70;350;
10172086;;0;Снова вместе 70;350;
10172048;;0;Интернет 2015;399;
10110192;;0;Интернет 2015;399;
10172107;;0;Интернет 2015;399;
10058242;;0;Снова вместе 50;300;
10172067;;0;Снова вместе 70;350;
10172034;;0;Снова вместе 50;300;
10091518;;0;Снова вместе 70;350;
10171953;;0;Снова вместе 50;300;
10136673;;0;Снова вместе 50;300;
10034491;;0;Интернет 2015;399;
10172114;;0;Интернет 2015;399;
10172151;;0;Снова вместе 70;350;
10172106;;0;Снова вместе 50;300;
10172110;;0;Снова вместе 50;300;
10171758;;0;Интернет 2015;399;
10070952;;0;Интернет 2015;399;
10171936;;0;Интернет 2015;399;
10172063;;0;Интернет 2015;399;
10172003;;0;Снова вместе 50;300;
10092924;;0;Снова вместе 70;350;
10172118;;0;Снова вместе 70;350;
10172109;;0;Интернет 2015;399;
10062972;;0;Снова вместе 70;350;
10109478;;0;Снова вместе 50;300;
10172093;;0;Золотой;629;
10152324;;0;Снова вместе 50;300;
10171012;;0;Снова вместе 50;300;
10159103;;0;Интернет 2015;399;
10154162;;0;Интернет 2015;399;
10172071;;0;Интернет 2015;399;
10172124;;0;Снова вместе 50;300;
10029623;;0;Снова вместе 70;350;
10172085;;0;Интернет 2015;399;
10041189;;0;Снова вместе 70;350;
10172068;;0;Снова вместе 50;300;
10172049;;0;Интернет 2015;399;
10171991;;0;Снова вместе 70;350;
10078216;;0;Снова вместе 50;300;
10031326;;0;Снова вместе 70;350;
10172065;;0;Интернет 2015;399;
10172056;;0;Снова вместе 50;300;
10041607;;0;Снова вместе 70;350;
10172074;;0;Снова вместе 50;300;
10172023;;0;Снова вместе 50;300;
10045638;;0;Снова вместе 50;300;
10172058;;0;Интернет 2015;399;
10172091;;0;Интернет 2015;399;
10171983;;0;Снова вместе 50;300;
10172077;;0;Интернет 2015;399;
10002920;;0;Интернет 2015;399;
10171937;;0;Интернет 2015;399;
10172084;;0;Интернет 2015;399;
10151809;;0;Интернет 2015;399;
10171912;;0;Снова вместе 70;350;
10031871;;0;Снова вместе 70;350;
10021485;;0;Специальный 50;250;
10038352;;0;Интернет 2015;399;
10172019;;0;Интернет 2015;399;
10171938;;0;Снова вместе 70;350;
10136277;;0;Интернет 2015;399;
10172008;;0;Интернет 2015;399;
10045632;;0;Снова вместе 50;300;
10082100;;0;Специальный 50;250;
10022139;;0;Специальный 50;250;
10013134;;0;Специальный 50;250;
10037234;;0;Снова вместе 70;350;
10012428;91.192.62.233;0;Снова вместе 70;350;
10041469;;0;Снова вместе 50;300;
10152558;;0;Снова вместе 50;300;
10171934;;0;Снова вместе 50;300;
10068317;;0;Снова вместе 50;300;
10172047;;0;Интернет 2015;399;
10139078;;0;Интернет 2015;399;
10046016;;0;Интернет 2015;399;
10171978;;0;Интернет 2015;399;
10171995;;0;Снова вместе 50;300;
10034781;;0;Специальный 50;250;
10171955;;0;Интернет 2015;399;
10149028;;0;Интернет 2015;399;
10172064;;0;Снова вместе 70;350;
10029436;;0;Снова вместе 50;300;
10065208;;0;Специальный 50;250;
10136217;;0;Интернет 2015;399;
10172050;;0;Интернет 2015;399;
10172044;;0;Снова вместе 50;300;
10138632;;0;Снова вместе 70;350;
10088712;;0;Специальный 50;250;
10054196;;0;Интернет 2015;399;
10172040;;0;Интернет 2015;399;
10029351;;0;Специальный 50;250;
10172014;;0;Снова вместе 50;300;
10172010;;0;Снова вместе 70;350;
10168459;;0;Интернет 2015;399;
10171796;;0;Снова вместе 50;300;
10172007;;0;Интернет 2015;399;
10042442;;0;Специальный 50;250;
10171687;;0;Снова вместе 70;350;
10031604;;0;Снова вместе 50;300;
10084524;;0;Снова вместе 70;350;
10172001;;0;Снова вместе 50;300;
10070286;;0;Специальный 50;250;
10070779;;0;Снова вместе 50;300;
10022897;;0;Снова вместе 70;350;
10171949;;0;Интернет 2015;399;
10038483;;0;Снова вместе 50;300;
10034671;;0;Снова вместе 50;300;
10087820;;0;Снова вместе 70;350;
10171910;;0;Интернет 2015;399;
10116838;;0;Специальный 50;250;
10171920;;0;Интернет 2015;399;
10171877;;0;Специальный 50;250;
10129935;;0;Снова вместе 50;300;
10171914;;0;Снова вместе 50;300;
10171682;;0;Интернет;400;
10060767;;0;Специальный 50;250;
10171918;;0;Интернет 2015;399;
10171919;;0;Снова вместе 50;300;
10171881;;0;Снова вместе 50;300;
10171965;;0;Интернет 2015;399;
10171909;;0;Интернет 2015;399;
10034744;;0;Снова вместе 50;300;
10054732;;0;Снова вместе 50;300;
10171906;;0;Интернет 2015;399;
10171907;;0;Снова вместе 50;300;
10024478;;0;Снова вместе 70;350;
10171857;;0;Снова вместе 70;350;
10171901;;0;Интернет 2015;399;
10158352;;0;Снова вместе 50;300;
10072873;;0;Интернет;400;
10077307;;0;Снова вместе 50;300;
10171803;;0;Снова вместе 50;300;
10068524;;0;Интернет 2015;399;
10171817;;0;Снова вместе 50;300;
10171782;;0;Снова вместе 50;300;
10147865;;0;Служебный 200;200;
10072391;;0;Снова вместе 50;300;
10171859;;0;Снова вместе 50;300;
10171630;;0;Интернет 2015;399;
10123361;;0;Интернет 2015;399;
10171854;;0;Интернет 2015;399;
10171793;;0;Интернет 2015;399;
10082087;;0;Снова вместе 70;350;
10171856;;0;Интернет 2015;399;
10171726;;0;Снова вместе 70;350;
10084446;;0;Интернет 2015;399;
10033470;;0;Интернет 2015;399;
10171350;;0;Снова вместе 50;300;
10171867;;0;Снова вместе 50;300;
10073929;;0;Снова вместе 50;300;
10107406;;0;Снова вместе 70;350;
10171833;;0;Снова вместе 70;350;
10068921;;0;Специальный 50;250;
10171805;;0;Снова вместе 70;350;
10171763;;0;Специальный 50;250;
10171841;;0;Снова вместе 70;350;
10079271;;0;Снова вместе 50;300;
10171819;;0;Интернет 2015;399;
10167653;;0;Интернет 2015;399;
10171748;;0;Халява 10 мб/с;0;
10090116;;0;Снова вместе 50;300;
10171806;;0;Интернет 2015;399;
10157310;;0;Специальный 50;250;
10170265;;0;Интернет 2015;399;
10101945;;0;Снова вместе 50;300;
10171810;;0;Снова вместе 50;300;
10004843;;0;Снова вместе 50;300;
10170949;;0;Снова вместе 70;350;
10171753;;0;Снова вместе 50;300;
10152277;;0;Интернет 2015;399;
10013013;;0;Снова вместе 70;350;
10071964;;0;Снова вместе 70;350;
10111427;;0;Специальный 50;250;
10136742;;0;Интернет 2015;399;
10026170;;0;Снова вместе 70;350;
10171764;;0;Снова вместе 70;350;
10171743;;0;Снова вместе 70;350;
10171697;;0;Снова вместе 50;300;
10171756;;0;Снова вместе 70;350;
10104063;91.246.116.28;0;Снова вместе 50;300;
10171074;;0;Снова вместе 70;350;
10077162;;0;Снова вместе 70;350;
10171709;;0;Снова вместе 50;300;
10025258;;0;Интернет 2015;399;
10025725;;0;Интернет 2015;399;
10040004;;0;Снова вместе 70;350;
10043969;;0;Специальный 50;250;
10080667;;0;Специальный 50;250;
10171700;;0;Интернет 2015;399;
10130386;;0;Снова вместе 70;350;
10071342;;0;Снова вместе 50;300;
10171759;;0;Снова вместе 50;300;
10171684;;0;Интернет 2015;399;
10171616;;0;Снова вместе 70;350;
10153906;;0;Интернет 2015;399;
10171737;;0;Интернет 2015;399;
10107947;;0;Снова вместе 50;300;
10171749;;0;Специальный 50;250;
10171744;;0;Снова вместе 70;350;
10122904;;0;Специальный 50;250;
10064022;;0;Снова вместе 70;350;
10170213;;0;Снова вместе 50;300;
10171548;;0;Снова вместе 50;300;
10171717;;0;Интернет 2015;399;
10087173;;0;Интернет 2015;399;
10171738;;0;Интернет 2015;399;
10063858;;0;Интернет 2015;399;
10012526;;0;Снова вместе 50;300;
10171736;;0;Интернет 2015;399;
10171754;;0;Интернет;400;
10035288;;0;Интернет 2015;399;
10171640;;0;Снова вместе 50;300;
10043571;;0;Интернет 2015;399;
10045979;;0;Снова вместе 50;300;
10061594;;0;Снова вместе 50;300;
10151519;;0;Интернет 2015;399;
10170955;;0;Любимый Абонент 70;350;
10065350;;0;Снова вместе 50;300;
10037954;;0;Снова вместе 50;300;
10094013;;0;Снова вместе 50;300;
10082662;;0;Снова вместе 50;300;
10126872;;0;Специальный 50;250;
10171621;;0;Интернет 2015;399;
10169610;;0;Снова вместе 50;300;
10171678;;0;Снова вместе 50;300;
10171679;;0;Снова вместе 50;300;
10171146;;0;Снова вместе 50;300;
10171667;;0;Интернет 2015;399;
10171660;;0;Снова вместе 50;300;
10171596;;0;Интернет 2015;399;
10079802;;0;Снова вместе 70;350;
10170929;;0;Снова вместе 50;300;
10171672;;0;Интернет;400;
10171592;;0;Снова вместе 70;350;
10171680;;0;Интернет 2015;399;
10079103;;0;Снова вместе 50;300;
10031443;;0;Снова вместе 70;350;
10112436;;0;Снова вместе 70;350;
10004553;;0;Специальный 50;250;
10171669;;0;Снова вместе 70;350;
10171465;;0;Интернет 2015;399;
10038689;;0;Снова вместе 70;350;
10009090;;0;Снова вместе 70;350;
10171654;;0;Снова вместе 70;350;
10171636;;0;Снова вместе 70;350;
10171677;;0;Интернет 2015;399;
10101227;;0;Снова вместе 70;350;
10125373;;0;Снова вместе 70;350;
10036099;;0;Снова вместе 70;350;
10035448;;0;Снова вместе 50;300;
10009201;;0;Специальный 50;250;
10032658;;0;Снова вместе 50;300;
10171545;;0;Снова вместе 50;300;
10141235;;0;Снова вместе 70;350;
10020900;;0;Снова вместе 70;350;
10159592;;0;Снова вместе 50;300;
10171552;;0;Снова вместе 70;350;
10097587;;0;Интернет 2015;399;
10118669;;0;Интернет 2015;399;
10062627;;0;Интернет 2015;399;
10171644;;0;Снова вместе 70;350;
10171527;;0;Снова вместе 50;300;
10066280;;0;Интернет;400;
10035879;;0;Интернет 2015;399;
10148144;;0;Снова вместе 70;350;
10169031;;0;Интернет 2015;399;
10171638;;0;Интернет 2015;399;
10085318;;0;Специальный 50;250;
10170284;;0;Снова вместе 50;300;
10130215;;0;Снова вместе 50;300;
10171626;;0;Снова вместе 70;350;
10045686;;0;Специальный 50;250;
10067995;;0;Снова вместе 70;350;
10171550;;0;Снова вместе 50;300;
10097647;;0;Интернет 2015;399;
10170387;;0;Снова вместе 50;300;
10171247;;0;Снова вместе 70;350;
10170632;;0;Снова вместе 50;300;
10171623;;0;Интернет 2015;399;
10171610;;0;Специальный 50;250;
10171325;;0;Усадьба Интернет;800;
10129331;;0;Специальный 50;250;
10171364;;0;Специальный 50;250;
10171622;;0;Служебный 200;200;
10041021;;0;Снова вместе 50;300;
10153415;;0;Интернет 2015;399;
10171609;;0;Интернет 2015;399;
10125774;;0;Специальный 50;250;
10157508;;0;Снова вместе 50;300;
10057599;;0;Специальный 50;250;
10038911;;0;Снова вместе 70;350;
10171613;;0;Интернет 2015;399;
10113523;;0;Снова вместе 50;300;
10036997;;0;Снова вместе 70;350;
10156401;;0;Интернет 2015;399;
10036028;;0;Специальный 50;250;
10171478;;0;Снова вместе 70;350;
10171356;;0;Снова вместе 70;350;
10144787;;0;Интернет 2015;399;
10171549;;0;Снова вместе 70;350;
10170982;;0;Снова вместе 50;300;
10161652;;0;Усадьба Интернет;800;
10171450;;0;Отличный;435;
10171452;;0;Интернет 2015;399;
10171464;;0;Интернет 2015;399;
10037317;;0;Интернет 2015;399;
10171554;;0;Интернет 2015;399;
10100065;;0;Снова вместе 50;300;
10171531;;0;Снова вместе 50;300;
10171420;;0;Интернет 2015;399;
10171515;;0;Интернет 2015;399;
10171400;;0;Снова вместе 50;300;
10171288;;0;Интернет;400;
10085114;;0;Снова вместе 50;300;
10171481;;0;Снова вместе 70;350;
10124978;;0;Специальный 50;250;
10136488;;0;Снова вместе 50;300;
10171491;;0;Специальный 50;250;
10171523;;0;Интернет 2015;399;
10171292;;0;Снова вместе 50;300;
10171513;;0;Специальный 50;250;
10056186;;0;Снова вместе 50;300;
10144924;;0;Снова вместе 50;300;
10171536;;0;Интернет 2015;399;
10037803;;0;Халява 30 мб/с;0;
10111446;;0;Халява 30 мб/с;0;
10171432;;0;Снова вместе 50;300;
10141155;;0;Снова вместе 50;300;
10171299;;0;Снова вместе 70;350;
10076021;;0;Снова вместе 50;300;
10144795;;0;Интернет 2015;399;
10044648;;0;Снова вместе 50;300;
10168872;;0;Снова вместе 50;300;
10142471;;0;Специальный 50;250;
10171431;;0;Снова вместе 50;300;
10150137;;0;Интернет 2015;399;
10004199;;0;Интернет 2015;399;
10171427;;0;Снова вместе 70;350;
10171291;;0;Снова вместе 50;300;
10171333;;0;Снова вместе 50;300;
10171375;;0;Интернет 2015;399;
10171354;;0;Снова вместе 70;350;
10167175;;0;Интернет 2015;399;
10171436;;0;Снова вместе 50;300;
10171396;;0;Снова вместе 70;350;
10114049;;0;Интернет 2015;399;
10171391;;0;Снова вместе 70;350;
10171439;;0;Снова вместе 70;350;
10145687;;0;Интернет 2015;399;
10171344;;0;Снова вместе 50;300;
10073387;;0;Снова вместе 70;350;
10171440;;0;Халява 30 мб/с;0;
10073333;;0;Снова вместе 50;300;
10026711;;0;Интернет 2015;399;
10043392;;0;Снова вместе 70;350;
10056104;;0;Снова вместе 50;300;
10171429;;0;Интернет 2015;399;
10035531;;0;Интернет 2015;399;
10080537;;0;Снова вместе 70;350;
10094118;;0;Специальный 50;250;
10137955;;0;Снова вместе 70;350;
10171349;;0;Интернет 2015;399;
10171141;;0;Снова вместе 70;350;
10171360;;0;Снова вместе 50;300;
10171425;;0;Интернет 2015;399;
10171189;;0;Интернет 2015;399;
10171358;;0;Снова вместе 70;350;
10040080;;0;Снова вместе 50;300;
10061277;;0;Снова вместе 70;350;
10171248;;0;Снова вместе 50;300;
10171355;;0;Снова вместе 50;300;
10075018;;0;Снова вместе 50;300;
10038378;;0;Снова вместе 50;300;
10000760;;0;Снова вместе 50;300;
10171050;;0;Интернет 2015;399;
10171361;;0;Интернет 2015;399;
10171382;;0;Снова вместе 70;350;
10171368;;0;Интернет 2015;399;
10171129;;0;Снова вместе 50;300;
10060858;;0;Снова вместе 50;300;
10171362;;0;Интернет 2015;399;
10057013;;0;Снова вместе 50;300;
10151936;;0;Специальный 50;250;
10171346;;0;Снова вместе 50;300;
10171328;;0;Снова вместе 50;300;
10080600;;0;Снова вместе 50;300;
10171331;;0;Интернет 2015;399;
10171242;;0;Снова вместе 50;300;
10120113;;0;Интернет 2015;399;
10006215;;0;Снова вместе 50;300;
10041035;;0;Снова вместе 50;300;
10171255;;0;Снова вместе 50;300;
10073727;91.246.116.34;0;Интернет 2015;399;
10171235;;0;Интернет 2015;399;
10161657;;0;Снова вместе 70;350;
10171250;;0;Снова вместе 50;300;
10171318;;0;Снова вместе 50;300;
10171303;;0;Снова вместе 50;300;
10171324;;0;Интернет 2015;399;
10133773;;0;Интернет 2015;399;
10055099;;0;Снова вместе 50;300;
10164523;;0;Интернет 2015;399;
10140869;;0;Снова вместе 50;300;
10063066;;0;Снова вместе 70;350;
10171273;;0;Интернет 2015;399;
10171264;;0;Снова вместе 70;350;
10166718;;0;Интернет 2015;399;
10171321;;0;Снова вместе 70;350;
10171259;;0;Снова вместе 70;350;
10171327;;0;Интернет 2015;399;
10171297;;0;Интернет 2015;399;
10045687;;0;Снова вместе 70;350;
10020819;;0;Снова вместе 50;300;
10137619;;0;Снова вместе 50;300;
10137800;;0;Любимый Абонент 70;350;
10171183;;0;Специальный 50;250;
10171223;;0;Снова вместе 70;350;
10171221;;0;Интернет 2015;399;
10170381;;0;Снова вместе 70;350;
10153181;;0;Снова вместе 70;350;
10171098;;0;Снова вместе 50;300;
10041527;;0;Снова вместе 70;350;
10024452;;0;Снова вместе 70;350;
10171148;;0;Интернет 2015;399;
10171220;;0;Снова вместе 70;350;
10171254;;0;Снова вместе 70;350;
10171143;;0;Снова вместе 70;350;
10171236;;0;Интернет 2015;399;
10169984;;0;Снова вместе 50;300;
10171175;;0;Интернет 2015;399;
10171202;;0;Интернет 2015;399;
10078394;;0;Интернет 2015;399;
10171258;;0;Снова вместе 50;300;
10171224;;0;Снова вместе 70;350;
10140875;;0;Снова вместе 50;300;
10120212;;0;Снова вместе 50;300;
10166881;;0;Снова вместе 70;350;
10151233;;0;Интернет 2015;399;
10149832;;0;Интернет 2015;399;
10171164;;0;Интернет 2015;399;
10009821;;0;Снова вместе 70;350;
10171136;;0;Снова вместе 70;350;
10097670;;0;Снова вместе 50;300;
10171197;;0;Снова вместе 70;350;
10140203;;0;Интернет 2015;399;
10079520;;0;Снова вместе 50;300;
10171227;;0;Интернет 2015;399;
10171230;;0;Снова вместе 70;350;
10132838;;0;Снова вместе 70;350;
10171233;;0;Снова вместе 70;350;
10059472;;0;Снова вместе 50;300;
10034144;;0;Снова вместе 50;300;
10126984;;0;Интернет 2015;399;
10171226;;0;Интернет 2015;399;
10170789;;0;Снова вместе 50;300;
10035982;;0;Интернет 2015;399;
10059949;;0;Снова вместе 50;300;
10171207;;0;Интернет 2015;399;
10168204;;0;Интернет 2015;399;
10171237;;0;Интернет 2015;399;
10153066;;0;Интернет 2015;399;
10017378;;0;Снова вместе 50;300;
10171201;;0;Специальный 50;250;
10041698;;0;Снова вместе 50;300;
10029627;;0;Специальный 70;350;
10075897;;0;Интернет 2015;399;
10131191;;0;Снова вместе 50;300;
10129600;;0;Интернет 2015;399;
10152408;;0;Интернет 2015;399;
10041067;;0;Снова вместе 70;350;
10103322;;0;Специальный 50;250;
10101525;;0;Интернет 2015;399;
