id;evt_type;evt_type_num;1103_prev;1103_post;1109_prev;1109_post;1111_prev;1111_post;1113_prev;1113_post;1115_prev;1115_post;1117_prev;1117_post;1119_prev;1119_post;1121_prev;1121_post;1123_prev;1123_post;1125_prev;1125_post;1134_prev;1134_post;1136_prev;1136_post;1164_prev;1164_post;1166_prev;1166_post;1170_prev;1170_post;1178_prev;1178_post;1180_prev;1180_post;1182_prev;1182_post;1188_prev;1188_post;1190_prev;1190_post;1196_prev;1196_post;1210_prev;1210_post;1216_prev;1216_post;1218_prev;1218_post;1487_prev;1487_post;1972462773_prev;1972462773_post;2884620857_prev;2884620857_post;3246631463_prev;3246631463_post;4464520745_prev;4464520745_post;5281267026_prev;5281267026_post;5465536958_prev;5465536958_post;5465551953_prev;5465551953_post;5465600229_prev;5465600229_post;6029388272_prev;6029388272_post;6064027586_prev;6064027586_post;6064027597_prev;6064027597_post;6064061663_prev;6064061663_post;6064071199_prev;6064071199_post;6064100661_prev;6064100661_post;6064411646_prev;6064411646_post;6066147434_prev;6066147434_post;6071542409_prev;6071542409_post;6072675642_prev;6072675642_post;6074370064_prev;6074370064_post;6082462464_prev;6082462464_post;6097787339_prev;6097787339_post;6100944762_prev;6100944762_post;6100954493_prev;6100954493_post;6100958508_prev;6100958508_post;6100971872_prev;6100971872_post;6100986271_prev;6100986271_post;6100996664_prev;6100996664_post;6101017092_prev;6101017092_post;6101025570_prev;6101025570_post;6101071505_prev;6101071505_post;6101130962_prev;6101130962_post;6101688611_prev;6101688611_post;6101705982_prev;6101705982_post;6101798974_prev;6101798974_post;6103192580_prev;6103192580_post;6108364993_prev;6108364993_post;6108824655_prev;6108824655_post;6111532602_prev;6111532602_post;6111932208_prev;6111932208_post;6112341779_prev;6112341779_post;6112715950_prev;6112715950_post;6112959031_prev;6112959031_post;6113912545_prev;6113912545_post;6368901817_prev;6368901817_post;7163029317_prev;7163029317_post;7604445879_prev;7604445879_post;7604684006_prev;7604684006_post;7691882320_prev;7691882320_post;7699615719_prev;7699615719_post;890896994_prev;890896994_post;890904439_prev;890904439_post;9092741870_prev;9092741870_post;9092758665_prev;9092758665_post;MAIN_OPERATION;ROLE_COUNT;FLAG_ID_STORNO_APPROVE;STORNO_APPROVE_FLAG;FLAG_BK_PIN;BK_PIN_FLAG;type
8255389072;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;2;1;1;0;1;0;;;;;8;0;;;;;;;;;;;;;;;3;3;;;;;;;;;1;1;;;8;0;;;1;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;0;2;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;0;0;NULL;0;8255383426;1;good
8256904050;Оприходование излишков наличных денег;26;4;2;2;2;;;;;;;;;;;;;1;0;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;8256904161;1;NULL;0;good
8257244483;Выдача ценностей операторам;7;2;0;1;1;;;;;;;;;;;;;4;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8257408427;Выдача ценностей операторам;7;1;1;0;1;;;;;;;;;;;;;3;1;;;1;2;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;0;2;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8257619612;Закрытие счета (вклада);6;;;;;0;1;;;;;;;;;;;3;0;1;1;0;3;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;NULL;0;good
8258107781;Высылка излишков наличных денег;2;3;1;2;2;;;;;;;;;;;;;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;0;1;8258099321;1;NULL;0;good
8259089400;Прием наличных денежных средств на счет (вклад);11;1;2;0;3;0;2;;;;;;;;;2;5;1;1;6;5;;;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;8259108664;1;8258990522;1;good
8260241374;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8261488370;Прием наличных денежных средств на счет (вклад);11;0;1;0;1;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;8261472756;1;good
826250332;Выдача наличных денежных средств со счета (вклада);4;4;1;2;2;;;;;;;;;1;1;;;1;0;1;3;1;0;2;0;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0;;;0;1;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;826238357;1;NULL;0;good
8262541430;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;;;1;1;0;1;;;;;2;0;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;2;0;;;1;0;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8264724516;Открытие счета (вклада) наличными;1;2;1;1;2;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8264806777;Высылка излишков наличных денег;2;5;1;2;1;;;;;;;;;0;1;;;1;0;;;1;0;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;0;1;8264769241;1;NULL;0;good
8265133339;Выдача наличных денежных средств со счета (вклада);4;3;0;2;1;;;;;;;;;;;;;2;1;3;0;2;0;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;2;0;;;;;1;1;8264749190;1;8264496305;1;good
8265220620;Перевод со вклада на вклад;14;1;0;0;1;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1;;;;;0;1;NULL;0;NULL;0;good
8266210891;Взнос н/д на БК;8;1;1;0;2;0;1;;;;;;;;;;;1;0;2;0;;;1;0;;;;;;;;;;;;;;;;;;;;;5;0;;;;;1;0;;;1;0;;;;;;;2;0;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;NULL;0;NULL;0;good
8266703669;Выдача наличных денежных средств со счета (вклада);4;2;0;2;0;1;0;;;;;;;1;0;4;0;1;0;5;1;;;0;2;;;;;0;4;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;0;4;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;8266687817;1;good
8267353575;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;0;1;;;;;;;;;;;;;2;0;2;2;3;3;1;0;;;;;1;0;;;;;;;;;;;;;;;3;2;;;;;;;;;;;;;1;0;;;0;3;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;0;1;8267340010;1;8267290149;1;good
8267379964;Выдача процентов по счету (вкладу);21;1;0;;;;;;;;;;;;;;;1;0;;;;;2;1;1;3;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8268562761;Выдача  н/д по пл.карте с магнитной полосой;17;1;0;0;1;;;;;;;;;;;2;0;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;2;0;;;;;;;;;;;1;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8270092285;Выдача наличных денежных средств со счета (вклада);4;1;1;1;1;;;;;;;;;;;;;3;0;4;1;0;3;1;0;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;8270087184;1;good
8271413348;Выдача ценностей операторам;7;1;0;;;;;;;;;;;0;2;;;1;2;;;;;2;0;1;0;;;4;0;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;4;0;;;0;2;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8273557985;Взнос н/д на БК;8;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;1;1;;;;;;;3;0;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;0;0;NULL;0;NULL;0;good
8273901405;Открытие счета (вклада) наличными;1;2;1;1;1;;;;;;;;;;;;;1;0;;;1;1;;;;;;;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8273914825;Открытие счета (вклада) наличными;1;2;0;1;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8274090577;Открытие счета (вклада) наличными;1;1;1;0;2;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;1;0;;;;;;;;;;;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;8273972453;1;good
8274222598;Приход н/д по л/с другого ВСП, ОСБ;3;5;0;5;2;;;;;;;;;;;;;4;1;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;8274219163;1;NULL;0;good
8274503677;Выдача ценностей операторам;7;1;0;;;;;;;;;;;;;;;3;1;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8274544681;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;2;1;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8274560962;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;2;2;;;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8274854885;Выдача ценностей операторам;7;1;1;0;1;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8275406997;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;4;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8275481769;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;4;0;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8276367099;Прием наличных денежных средств на счет (вклад);11;;;;;;;;;;;;;;;;;2;0;2;0;;;3;1;;;;;2;1;;;;;;;;;;;;;;;2;0;;;;;1;0;;;;;;;2;1;;;1;0;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;8276362150;1;good
8276921921;Выдача наличных денежных средств со счета (вклада);4;1;0;1;0;7;0;;;;;;;;;;;1;0;1;0;1;0;1;0;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8278064488;Приход н/д по л/с другого ВСП, ОСБ;3;2;1;1;2;;;;;;;;;;;;;2;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;8277775261;1;good
8278631622;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;1;2;;;0;1;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8279704305;Открытие счета (вклада) наличными;1;4;0;3;1;;;;;;;;;;;;;3;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;NULL;0;8278789539;1;good
8280080722;Выдача н/д средств со вклада по л/с другого ВСП;5;1;0;0;1;;;;;;;;;;;;;4;0;4;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;8279417802;1;good
8280437168;Выдача наличных денежных средств со счета (вклада);4;2;0;1;0;;;;;;;1;0;1;0;;;2;0;3;3;1;0;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;1;0;;;;;;;1;0;1;0;;;;;;;;;;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;NULL;0;8280409577;1;good
8280717932;Взнос н/д на БК;8;1;1;1;1;;;;;;;1;0;3;0;;;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
828234273;Сдача излишков валюты из филиала;19;3;0;2;1;;;;;;;;;;;;;3;0;0;2;1;2;1;0;;;;;3;0;;;;;;;;;;;;;;;11;4;;;;;;;;;;;;;2;0;;;0;2;0;2;;;;;;;;;;;6;2;;;;;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;;;;;0;2;828360442;1;NULL;0;good
8283200794;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;2;0;;;0;1;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8283557311;Закрытие счета (вклада);6;2;2;1;3;;;;;;;;;;;;;6;2;8;3;0;1;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;8283374205;1;good
8285175647;Выдача ценностей операторам;7;1;0;0;1;;;;;;;;;;;;;3;1;;;1;2;0;1;;;;;0;1;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8285640055;Взнос н/д на БК;8;1;0;1;0;;;;;;;;;;;;;1;0;2;0;;;2;1;1;2;;;2;1;;;;;;;;;;;;;;;1;2;;;;;;;;;1;0;;;2;1;;;0;3;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;0;1;NULL;0;NULL;0;good
8285721217;Покупка наличной валюты за наличные рубли в филиале;12;1;0;;;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;8285736541;1;NULL;0;good
8285818599;Выдача  н/д по пл.карте с магнитной полосой;17;2;1;1;2;;;;;;;;;;;;;13;0;;;2;0;1;0;;;;;4;0;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;4;0;;;3;1;;;;;;;;;;;;;12;2;;;;;;;;;;;;;;;;;;;3;0;2;4;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8285841025;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;0;1;;;;;;;;;;;;;2;0;1;0;5;0;1;0;;;;;1;0;;;;;;;;;;;;;;;10;2;;;;;;;;;1;1;;;1;0;;;1;0;1;0;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;1;;;;;0;1;NULL;0;NULL;0;good
8287536976;Выдача ценностей операторам;7;4;0;3;1;;;;;;;;;2;0;;;1;0;;;;;0;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8288766527;Взнос н/д на БК;8;0;1;;;;;;;;;;;;;;;1;0;3;1;1;0;1;0;;;;;1;0;;;;;;;;;;;;;;;0;2;;;;;;;;;0;1;;;1;0;;;1;0;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;;;;;0;0;NULL;0;NULL;0;good
8288860027;Прочие операции;16;6;0;4;2;;;;;;;;;8;0;4;0;2;0;2;0;2;0;2;2;;;;;2;0;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;8288976709;1;NULL;0;good
829025481;Выдача ценностей операторам;7;1;0;1;1;;;;;;;;;9;0;;;1;0;1;0;;;2;0;1;0;;;5;7;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;5;7;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8290666644;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;8290675549;1;NULL;0;good
8291151356;Закрытие счета (вклада);6;1;0;;;;;;;;;;;;;;;3;0;;;;;;;;;;;2;0;;;;;;;;;;;;;;;1;1;;;;;;;;;1;2;;;2;0;;;1;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;0;0;NULL;0;NULL;0;good
8292317935;Взнос н/д на БК;8;0;1;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
8292428789;Открытие счета (вклада) наличными;1;3;0;2;0;;;1;0;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;13;0;;;;;;;;;;;;;;;;;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8292975980;Выдача наличных денежных средств со счета (вклада);4;4;1;4;1;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
8293180710;Взнос н/д на БК;8;5;1;4;1;;;0;1;;;;;;;;;1;0;;;;;0;1;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;1;0;;;;;;;2;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;NULL;0;NULL;0;good
8293930249;Выдача ценностей операторам;7;1;0;0;1;;;;;;;;;;;;;1;3;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
