ID_OPERATION;MAIN_OPERATION;DIFF_IP;ROLE_COUNT;STORNO_5MIN_COUNT;STORNO_SAMETIME_COUNT;FLAG_ID_STORNO_APPROVE;FLAG_BK_PIN;HAS_CLIENT_SESSION;TYPE
1490506310;0;NULL;1;0;0;1490510569;NULL;NULL;good
8980363550;1;0;0;0;0;NULL;NULL;NULL;good
9093115573;0;NULL;1;0;0;NULL;NULL;NULL;good
9401467549;1;0;0;0;0;NULL;NULL;NULL;good
8762237433;0;NULL;0;0;0;NULL;NULL;NULL;good
8762741424;0;NULL;0;0;0;NULL;NULL;NULL;good
8763451379;0;NULL;0;0;0;NULL;NULL;NULL;good
8020088454;0;NULL;1;0;0;NULL;8019907571;NULL;good
8323857160;0;NULL;0;0;0;NULL;8323827228;NULL;good
8406820838;0;NULL;0;0;0;8406803961;NULL;NULL;good
4032311508;0;NULL;0;0;0;NULL;NULL;NULL;good
4040922156;0;NULL;0;0;0;NULL;NULL;NULL;good
9083702037;0;NULL;0;0;0;NULL;NULL;NULL;good
9182561139;1;0;0;0;0;NULL;NULL;NULL;good
292854515;0;NULL;1;0;0;NULL;NULL;NULL;good
4980502986;1;0;1;0;0;4980539099;NULL;NULL;good
5014665664;1;0;1;0;0;NULL;5014485074;5014485114;good
9719318870;0;NULL;0;0;0;NULL;NULL;NULL;good
978536964;0;NULL;1;0;0;NULL;NULL;NULL;good
9704002731;0;NULL;1;0;0;NULL;NULL;NULL;good
9756484523;0;NULL;0;0;0;NULL;NULL;NULL;good
4494686996;0;NULL;1;0;0;NULL;4494680915;NULL;good
10973025222;0;NULL;0;0;0;NULL;NULL;NULL;good
1102071856;0;NULL;1;0;0;1102071934;NULL;NULL;good
1273503466;0;NULL;0;0;0;NULL;1273501575;NULL;good
8782963424;0;NULL;1;0;0;NULL;8782888449;NULL;good
8858057587;0;NULL;1;0;0;NULL;NULL;NULL;good
8967120233;0;NULL;0;0;0;NULL;NULL;NULL;good
9121775205;0;NULL;1;0;0;NULL;NULL;NULL;good
5734926979;0;NULL;0;0;0;NULL;NULL;NULL;good
7839836155;0;NULL;0;0;0;7839818274;NULL;NULL;good
8118095290;0;NULL;1;0;0;8118108060;8118030389;NULL;good
8209816018;0;NULL;1;0;0;NULL;NULL;NULL;good
8387668678;0;NULL;0;0;0;NULL;NULL;NULL;good
9223133037;1;0;1;0;0;9223611971;NULL;NULL;good
11351120401;0;NULL;0;0;0;NULL;NULL;NULL;good
8660241554;0;NULL;1;0;0;NULL;NULL;NULL;good
8796362275;0;NULL;0;0;0;NULL;NULL;NULL;good
3780072990;0;NULL;1;0;0;3780095192;NULL;NULL;good
4944992992;1;0;1;0;0;NULL;4944971816;4944971884;good
4970502802;0;NULL;0;0;0;NULL;NULL;NULL;good
9766297678;0;NULL;0;0;0;9766219445;NULL;NULL;good
4016530989;1;0;1;0;0;NULL;NULL;4016517671;good
4052868516;0;NULL;0;0;0;NULL;4052861521;NULL;good
4081046691;0;NULL;1;0;0;NULL;NULL;NULL;good
4389324790;0;NULL;1;0;0;NULL;NULL;NULL;good
4562545116;0;NULL;1;0;0;NULL;4562540775;NULL;good
4566789848;0;NULL;0;0;0;NULL;4566761934;NULL;good
3596115157;0;NULL;1;0;0;NULL;NULL;NULL;good
3609799624;0;NULL;1;0;0;NULL;NULL;NULL;good
3660238975;0;NULL;0;0;0;NULL;NULL;NULL;good
3662320825;0;NULL;2;0;0;NULL;NULL;NULL;good
5610270668;0;NULL;0;0;0;NULL;NULL;NULL;good
753649322;0;NULL;1;0;0;753647568;NULL;NULL;good
8597622103;1;0;0;0;0;NULL;NULL;NULL;good
8713550048;0;NULL;0;0;0;NULL;NULL;NULL;good
882533859;0;NULL;1;0;0;882547712;NULL;NULL;good
8836193573;1;0;0;0;0;NULL;NULL;NULL;good
917673620;0;NULL;1;0;0;917672146;NULL;NULL;good
9199139723;0;NULL;1;0;0;9199003047;NULL;NULL;good
1427615106;0;NULL;0;0;0;NULL;NULL;NULL;good
3821291043;0;NULL;0;0;0;NULL;NULL;NULL;good
4121983100;0;NULL;1;0;0;NULL;NULL;NULL;good
4143733947;0;NULL;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
4147936540;1;0;0;0;0;NULL;NULL;NULL;good
10643099065;0;NULL;1;0;0;NULL;10642968626;NULL;good
10706705373;0;NULL;1;0;0;NULL;NULL;NULL;good
10891881805;0;NULL;0;0;0;NULL;NULL;NULL;good
4369554762;0;NULL;0;0;0;NULL;NULL;NULL;good
7843901274;0;NULL;0;0;0;NULL;NULL;NULL;good
3727394691;0;NULL;0;1;1;NULL;NULL;NULL;good
9323104593;1;0;1;0;0;9323171002;NULL;NULL;good
1432472350;0;NULL;2;1;1;1432469716;NULL;NULL;good
3336070968;0;NULL;1;0;0;NULL;NULL;NULL;good
8266703669;0;NULL;1;0;0;NULL;8266687817;NULL;good
838081122;1;0;1;0;0;NULL;NULL;NULL;good
9400696690;0;NULL;1;0;0;NULL;9400545129;NULL;good
9407538926;0;NULL;0;0;0;NULL;NULL;NULL;good
4178702231;0;NULL;0;0;0;NULL;NULL;NULL;good
4190668449;0;NULL;0;0;0;NULL;4190665639;NULL;good
10481321371;0;NULL;0;0;0;NULL;NULL;NULL;good
10906010815;1;0;0;0;0;NULL;NULL;NULL;good
3758648932;0;NULL;1;0;0;NULL;NULL;NULL;good
4228085541;0;NULL;0;0;0;NULL;4228078269;NULL;good
4240045565;0;NULL;0;0;0;NULL;NULL;NULL;good
4281072331;1;0;0;1;0;NULL;NULL;NULL;good
4286659890;0;NULL;1;0;0;4286661075;NULL;NULL;good
3966972414;0;NULL;0;0;0;NULL;NULL;NULL;good
3314524104;0;NULL;1;0;0;NULL;NULL;NULL;good
4059099607;0;NULL;0;0;0;NULL;4059083244;NULL;good
10186760985;0;NULL;0;0;0;NULL;NULL;NULL;good
10308817205;0;NULL;0;0;0;NULL;NULL;NULL;good
10642750109;0;NULL;0;0;0;NULL;NULL;NULL;good
3490642409;0;NULL;2;0;0;3490645019;NULL;NULL;good
11075343382;1;0;0;1;1;NULL;NULL;NULL;good
1137938971;0;NULL;1;2;0;1137957260;NULL;NULL;good
3693124535;1;0;0;0;0;NULL;NULL;NULL;good
9483223992;0;NULL;0;0;0;9483292103;NULL;NULL;good
8906563631;0;NULL;1;0;0;NULL;8905691711;NULL;good
8976668809;0;NULL;0;0;0;NULL;NULL;NULL;good
9420910381;0;NULL;0;0;0;NULL;NULL;NULL;good
8491416035;0;NULL;1;0;0;NULL;NULL;NULL;good
8370910739;0;NULL;1;0;0;NULL;NULL;NULL;good
301568671;0;NULL;0;0;0;NULL;301567037;NULL;good
4944700003;0;NULL;1;0;0;NULL;4944669612;NULL;good
5008732983;1;0;0;0;0;NULL;NULL;NULL;good
10289613210;0;NULL;0;0;0;NULL;NULL;NULL;good
10379109834;0;NULL;1;0;0;NULL;NULL;NULL;good
10729647315;0;NULL;1;0;0;NULL;NULL;NULL;good
8984249784;0;NULL;1;0;0;NULL;NULL;NULL;good
9134646639;0;NULL;0;0;0;NULL;9134624393;NULL;good
9268033772;0;NULL;1;0;0;NULL;NULL;NULL;good
938681626;0;NULL;1;0;0;NULL;NULL;NULL;good
1182696985;0;NULL;1;0;0;1182702297;NULL;NULL;good
1195791491;1;0;0;0;0;NULL;NULL;NULL;good
1227951473;0;NULL;1;1;0;1227953503;NULL;NULL;good
1484749266;0;NULL;1;0;0;1484778110;NULL;NULL;good
1516769460;0;NULL;2;1;1;1516765322;NULL;NULL;good
3380936207;0;NULL;1;0;0;3380943819;NULL;NULL;good
1025657582;0;NULL;0;0;0;NULL;NULL;NULL;good
10451990983;1;0;0;0;0;NULL;NULL;NULL;good
5290580707;0;NULL;0;0;0;NULL;NULL;NULL;good
5612249596;0;NULL;1;0;0;5612252852;NULL;NULL;good
5633202583;0;NULL;1;0;0;NULL;NULL;NULL;good
3333498473;0;NULL;1;0;0;NULL;NULL;NULL;good
1390901938;0;NULL;2;1;1;1390892900;NULL;NULL;good
1414942952;1;0;0;0;0;NULL;NULL;NULL;good
3753974533;0;NULL;0;0;0;3753952269;NULL;NULL;good
11120090713;0;NULL;1;0;0;11120096604;NULL;NULL;good
10140395860;0;NULL;1;0;0;NULL;NULL;NULL;good
10500971703;0;NULL;1;0;0;NULL;NULL;NULL;good
9253918028;0;NULL;0;0;0;NULL;NULL;NULL;good
10483723984;0;NULL;0;0;0;NULL;NULL;NULL;good
10507153609;1;0;0;0;0;NULL;NULL;NULL;good
9870885053;0;NULL;1;0;0;NULL;9869709827;NULL;good
4124005957;0;NULL;0;0;0;NULL;NULL;NULL;good
11100310820;1;0;0;0;0;NULL;NULL;NULL;good
11345216620;0;NULL;1;0;0;NULL;NULL;NULL;good
11390117798;1;0;0;0;0;NULL;NULL;NULL;good
1008593104;1;0;0;0;0;NULL;NULL;NULL;good
10144271212;0;NULL;1;0;0;NULL;10144270113;NULL;good
1049646683;0;NULL;0;0;0;NULL;NULL;NULL;good
4955187547;0;NULL;0;0;0;NULL;NULL;NULL;good
8803042819;0;NULL;1;0;0;NULL;NULL;NULL;good
9256414725;1;0;0;0;0;NULL;NULL;NULL;good
4445580830;1;0;0;0;0;NULL;NULL;NULL;good
4544918561;1;0;0;0;0;NULL;NULL;NULL;good
3760630299;0;NULL;1;0;0;NULL;NULL;NULL;good
1242777760;0;NULL;1;0;0;NULL;NULL;NULL;good
3403557345;0;NULL;1;0;0;NULL;NULL;NULL;good
10082589374;0;NULL;0;0;0;NULL;NULL;NULL;good
8126777461;0;NULL;0;0;0;NULL;NULL;NULL;good
8222292435;0;NULL;0;0;0;8222165895;NULL;NULL;good
8364883847;0;NULL;2;0;0;8364890446;NULL;NULL;good
8555002318;0;NULL;1;0;0;NULL;NULL;NULL;good
8713433165;1;0;1;0;0;NULL;NULL;NULL;good
8899719411;0;NULL;2;1;1;8899687454;8899458396;NULL;good
9227859171;0;NULL;1;0;0;9227869786;NULL;NULL;good
928328391;0;NULL;1;0;0;928301132;NULL;NULL;good
11250745378;0;NULL;1;0;0;NULL;NULL;NULL;good
11279209040;0;NULL;1;0;0;NULL;11278754919;NULL;good
11393914095;1;0;0;0;0;NULL;NULL;NULL;good
4140288075;0;NULL;1;0;0;4140290035;NULL;NULL;good
4430628040;0;NULL;1;1;1;NULL;NULL;NULL;good
4483171544;1;0;1;0;0;NULL;NULL;NULL;good
4483933818;0;NULL;1;0;0;NULL;NULL;NULL;good
8374366297;0;NULL;1;0;0;8373467584;NULL;NULL;good
4589521377;0;NULL;0;0;0;NULL;4589513757;NULL;good
4961664915;0;NULL;0;0;0;NULL;NULL;NULL;good
10917861327;0;NULL;0;0;0;NULL;NULL;NULL;good
10972651266;0;NULL;0;0;0;NULL;NULL;NULL;good
11228523560;0;NULL;1;0;0;NULL;NULL;NULL;good
11313458788;0;NULL;0;0;0;NULL;NULL;NULL;good
10896039559;0;NULL;1;0;0;NULL;NULL;NULL;good
5627480700;0;NULL;1;0;0;NULL;NULL;NULL;good
5628094878;0;NULL;0;0;0;NULL;NULL;NULL;good
3594004693;0;NULL;0;1;0;3593822364;NULL;NULL;good
4163947399;0;NULL;0;0;0;NULL;NULL;NULL;good
4167863268;0;NULL;2;0;0;NULL;NULL;NULL;good
4351204473;0;NULL;1;0;0;NULL;NULL;NULL;good
3658783324;0;NULL;1;0;0;NULL;NULL;NULL;good
3605872800;0;NULL;1;0;0;NULL;NULL;NULL;good
3707709857;0;NULL;0;0;0;NULL;NULL;NULL;good
1556053747;0;NULL;1;0;0;NULL;1556015785;NULL;good
3766675830;0;NULL;1;0;0;3766671692;NULL;NULL;good
3809793873;0;NULL;0;0;0;NULL;NULL;NULL;good
3856066971;0;NULL;0;0;0;3856083160;NULL;NULL;good
3868175430;0;NULL;0;0;0;NULL;NULL;NULL;good
3882258894;0;NULL;1;0;0;3882267825;NULL;NULL;good
4455536409;1;0;0;0;0;NULL;NULL;NULL;good
4518476709;0;NULL;1;0;0;NULL;NULL;NULL;good
8749232806;0;NULL;0;0;0;NULL;NULL;NULL;good
8944177276;0;NULL;1;0;0;8944142037;8943988515;NULL;good
9949737153;0;NULL;0;0;0;NULL;NULL;NULL;good
718421376;0;NULL;2;1;1;718417042;NULL;NULL;good
10107883359;0;NULL;1;0;0;10107913490;NULL;NULL;good
1015811479;0;NULL;1;0;0;NULL;NULL;NULL;good
10230463523;1;0;0;0;0;NULL;NULL;NULL;good
3941281225;0;NULL;0;0;0;NULL;3941241006;NULL;good
8115428556;0;NULL;1;0;0;8115348548;NULL;NULL;good
8216386953;0;NULL;0;0;0;NULL;NULL;NULL;good
8466871490;0;NULL;1;0;0;NULL;8466799730;NULL;good
9518342146;0;NULL;0;0;0;NULL;NULL;NULL;good
9598671200;1;0;0;0;0;NULL;NULL;NULL;good
9935214950;0;NULL;0;0;0;NULL;NULL;NULL;good
906598820;0;NULL;2;0;0;NULL;NULL;NULL;good
9246223779;0;NULL;1;0;0;NULL;NULL;NULL;good
9294186176;0;NULL;1;0;0;9294263754;NULL;NULL;good
9404959780;0;NULL;0;0;0;NULL;NULL;NULL;good
8740538048;1;0;1;0;0;NULL;8740350624;8740351305;good
9102478118;0;NULL;1;0;0;NULL;NULL;NULL;good
9298149928;0;NULL;1;0;0;9298122220;NULL;NULL;good
11273643202;0;NULL;1;0;0;11273553203;NULL;NULL;good
11279114423;0;NULL;0;0;0;NULL;NULL;NULL;good
5306003385;0;NULL;2;0;0;5306005529;5305959894;NULL;good
5637955067;1;0;0;0;0;NULL;NULL;NULL;good
11017561043;0;NULL;0;0;0;NULL;NULL;NULL;good
1113881778;0;NULL;1;0;0;NULL;NULL;NULL;good
4490743268;0;NULL;0;0;0;NULL;NULL;NULL;good
4554421990;0;NULL;1;0;0;NULL;NULL;NULL;good
3636245273;0;NULL;0;0;0;NULL;NULL;NULL;good
4207993674;0;NULL;2;2;2;4208006485;4207837891;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
4208716083;0;NULL;4;0;0;NULL;NULL;NULL;good
11401583965;0;NULL;1;0;0;NULL;NULL;NULL;good
11433828960;0;NULL;1;0;0;11433890192;NULL;NULL;good
3736641926;0;NULL;0;0;0;NULL;NULL;NULL;good
3782393701;0;NULL;0;0;0;NULL;NULL;NULL;good
3842263210;0;NULL;0;0;0;NULL;NULL;NULL;good
4149858192;0;NULL;1;0;0;NULL;NULL;NULL;good
10983043641;0;NULL;1;0;0;10983351877;NULL;NULL;good
11002864566;0;NULL;0;0;0;NULL;NULL;NULL;good
11411534971;0;NULL;0;0;0;NULL;NULL;NULL;good
1148576614;0;NULL;0;0;0;NULL;NULL;NULL;good
1168257175;0;NULL;0;0;0;NULL;NULL;NULL;good
7992198512;0;NULL;0;0;0;NULL;7925659711;NULL;good
8167184921;0;NULL;1;0;0;NULL;8166621684;NULL;good
8368498605;0;NULL;0;0;0;NULL;NULL;NULL;good
9087205824;0;NULL;1;0;0;NULL;NULL;NULL;good
9340496961;0;NULL;0;0;0;NULL;NULL;NULL;good
3659715911;1;0;0;0;0;NULL;NULL;NULL;good
10254448502;0;NULL;0;0;0;NULL;NULL;NULL;good
10286091686;0;NULL;1;0;0;10285831000;NULL;NULL;good
10491003575;0;NULL;0;0;0;NULL;NULL;NULL;good
3786025314;0;NULL;0;0;0;NULL;3786015311;NULL;good
8841371650;0;NULL;3;0;0;8841413364;NULL;NULL;good
9014161483;0;NULL;1;0;0;NULL;NULL;NULL;good
10424653251;0;NULL;1;0;0;NULL;10424476923;NULL;good
4429176871;0;NULL;1;0;0;NULL;NULL;NULL;good
4432390194;0;NULL;1;0;0;4432396704;4432342527;NULL;good
4485750772;0;NULL;0;0;0;NULL;NULL;NULL;good
4162130233;0;NULL;0;0;0;4162120043;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
4167045590;0;NULL;2;0;0;4167047960;NULL;NULL;good
8599445511;0;NULL;1;0;0;NULL;NULL;NULL;good
3330191199;0;NULL;0;0;0;NULL;NULL;NULL;good
4147367867;0;NULL;1;0;0;4147403620;NULL;NULL;good
4171598790;1;0;1;0;0;NULL;NULL;NULL;good
8882900121;0;NULL;1;0;0;NULL;NULL;NULL;good
8912557501;0;NULL;1;0;0;NULL;NULL;NULL;good
9122498176;0;NULL;0;0;0;NULL;NULL;NULL;good
9134141369;0;NULL;1;1;1;NULL;NULL;NULL;good
9259684648;0;NULL;1;0;0;NULL;NULL;NULL;good
9391893225;0;NULL;1;0;0;9391926062;NULL;NULL;good
9399612196;0;NULL;1;0;0;NULL;NULL;NULL;good
9434170939;0;NULL;2;0;0;NULL;NULL;NULL;good
5381672597;0;NULL;0;0;0;NULL;NULL;NULL;good
5725685241;0;NULL;1;0;0;5725707387;NULL;NULL;good
9910048299;0;NULL;0;0;0;NULL;NULL;NULL;good
11434303662;0;NULL;0;0;0;NULL;NULL;NULL;good
3313176267;0;NULL;0;0;0;NULL;3313174304;NULL;good
3323049360;0;NULL;1;0;0;3323052327;NULL;NULL;good
3344184707;0;NULL;0;0;0;NULL;NULL;NULL;good
865602093;0;NULL;0;0;0;865599104;NULL;NULL;good
9222273116;0;NULL;1;0;0;9220698341;NULL;NULL;good
4101976751;0;NULL;1;0;0;4101974822;NULL;NULL;good
1435256689;1;0;1;0;0;1435264525;NULL;1435224007;good
3960129115;1;0;0;0;0;NULL;NULL;NULL;good
4206033779;0;NULL;1;0;0;NULL;NULL;NULL;good
4239907063;0;NULL;0;0;0;NULL;NULL;NULL;good
731507983;0;NULL;2;2;0;731715134;NULL;NULL;good
1023994456;0;NULL;1;0;0;NULL;1023969685;NULL;good
10636130331;0;NULL;0;0;0;NULL;NULL;NULL;good
10907084462;0;NULL;1;0;0;NULL;NULL;NULL;good
5651230762;0;NULL;1;0;0;5651208459;NULL;NULL;good
7849220340;0;NULL;0;0;0;NULL;7849208148;NULL;good
8075961704;0;NULL;0;0;0;NULL;NULL;NULL;good
812405595;0;NULL;2;0;0;812407213;NULL;NULL;good
8486579574;0;NULL;1;0;0;NULL;NULL;NULL;good
1220532192;0;NULL;1;0;0;NULL;NULL;NULL;good
1230816910;1;0;0;0;0;NULL;NULL;NULL;good
1247828719;0;NULL;1;0;0;NULL;NULL;NULL;good
5337857926;0;NULL;0;0;0;NULL;NULL;NULL;good
11082790827;0;NULL;1;0;0;NULL;NULL;NULL;good
11119046893;0;NULL;1;0;0;NULL;NULL;NULL;good
11169331875;0;NULL;1;0;0;11169297835;NULL;NULL;good
1155285095;0;NULL;2;2;2;1155283984;NULL;NULL;good
3604437534;0;NULL;1;0;0;NULL;NULL;NULL;good
1643257548;0;NULL;1;0;0;1643259182;NULL;NULL;good
8049039215;0;NULL;0;0;0;NULL;NULL;NULL;good
8092730008;0;NULL;0;0;0;NULL;NULL;NULL;good
8118791297;0;NULL;1;0;0;NULL;NULL;NULL;good
3710429809;0;NULL;0;0;0;NULL;NULL;NULL;good
4957389468;0;NULL;0;0;0;NULL;NULL;NULL;good
3645768684;0;NULL;1;0;0;NULL;NULL;NULL;good
3671337274;0;NULL;0;0;0;NULL;NULL;NULL;good
1206850137;0;NULL;2;0;0;1206852753;1206843649;NULL;good
1227208306;0;NULL;1;0;0;1227199295;NULL;NULL;good
5327638665;0;NULL;2;0;0;NULL;NULL;NULL;good
5352499192;0;NULL;1;0;0;5352501660;NULL;NULL;good
4456961712;0;NULL;0;0;0;NULL;NULL;NULL;good
3321716101;0;NULL;0;0;0;NULL;NULL;NULL;good
3339011209;0;NULL;1;0;0;3338959339;NULL;NULL;good
3352246796;1;0;1;0;0;3352403577;NULL;NULL;good
3354085502;0;NULL;0;0;0;NULL;NULL;NULL;good
5479535487;1;0;0;0;0;NULL;NULL;NULL;good
4018337584;0;NULL;0;0;0;NULL;NULL;NULL;good
4101961748;1;0;1;1;0;NULL;NULL;4101928442;good
9687406450;0;NULL;2;0;0;9687381918;NULL;NULL;good
9724514063;0;NULL;1;0;0;NULL;NULL;NULL;good
9752853855;0;NULL;1;0;0;9749432121;NULL;NULL;good
3908410567;0;NULL;0;0;0;3908390995;NULL;NULL;good
8550298563;0;NULL;0;0;0;NULL;NULL;NULL;good
8882451869;0;NULL;1;0;0;NULL;8882332768;NULL;good
3337582778;0;NULL;1;0;0;3337571066;NULL;NULL;good
4321752935;0;NULL;0;1;1;NULL;NULL;NULL;good
3597332153;0;NULL;0;0;0;NULL;NULL;NULL;good
3610215478;0;NULL;1;1;1;3610218646;NULL;NULL;good
4388255880;0;NULL;1;0;0;NULL;NULL;NULL;good
4466263242;0;NULL;1;0;0;4466256962;NULL;NULL;good
5449328424;0;NULL;2;2;2;5449336008;NULL;NULL;good
8427998873;0;NULL;0;0;0;NULL;NULL;NULL;good
8525509388;0;NULL;1;0;0;NULL;NULL;NULL;good
4126451778;0;NULL;0;0;0;NULL;NULL;NULL;good
4154213874;0;NULL;1;0;0;NULL;NULL;NULL;good
4265406615;0;NULL;0;0;0;NULL;NULL;NULL;good
4290035383;0;NULL;1;0;0;NULL;NULL;NULL;good
4180122162;1;0;0;0;0;NULL;NULL;NULL;good
4276494700;0;NULL;0;0;0;NULL;NULL;NULL;good
4310851825;0;NULL;1;0;0;NULL;NULL;NULL;good
3316648725;0;NULL;1;0;0;3316642750;NULL;NULL;good
8169198427;0;NULL;2;0;0;8169209327;NULL;NULL;good
3782515877;0;NULL;1;0;0;NULL;NULL;NULL;good
8553664442;0;NULL;1;0;0;8553646378;NULL;NULL;good
9077388775;0;NULL;0;0;0;NULL;NULL;NULL;good
9303389015;0;NULL;1;0;0;9303451661;NULL;NULL;good
1266081401;0;NULL;1;0;0;NULL;NULL;NULL;good
3388494628;0;NULL;1;0;0;3388503915;NULL;NULL;good
9517443208;0;NULL;0;1;1;NULL;NULL;NULL;good
4147745038;0;NULL;1;0;0;NULL;NULL;NULL;good
4182839767;0;NULL;0;0;0;NULL;NULL;NULL;good
4309548354;0;NULL;1;0;0;4309549162;NULL;NULL;good
4319936248;0;NULL;2;1;0;NULL;NULL;NULL;good
3602568263;0;NULL;1;0;0;3602581126;NULL;NULL;good
3617429667;0;NULL;0;0;0;NULL;NULL;NULL;good
3673632047;0;NULL;1;0;0;NULL;NULL;NULL;good
4342631448;0;NULL;0;0;0;NULL;NULL;NULL;good
11190756915;0;NULL;1;0;0;NULL;NULL;NULL;good
1483093690;0;NULL;2;1;1;1483083774;NULL;NULL;good
3294906842;0;NULL;1;0;0;3294739138;NULL;NULL;good
3337670617;0;NULL;1;0;0;NULL;NULL;NULL;good
8048715837;0;NULL;1;0;0;NULL;NULL;NULL;good
9196154084;0;NULL;1;0;0;NULL;NULL;NULL;good
3759307964;0;NULL;1;0;0;NULL;NULL;NULL;good
3883692936;0;NULL;0;0;0;3883700191;NULL;NULL;good
997397337;0;NULL;1;0;0;997398655;NULL;NULL;good
11209404996;0;NULL;0;0;0;NULL;NULL;NULL;good
1144396225;0;NULL;1;0;0;NULL;NULL;NULL;good
1147111810;1;0;0;0;0;NULL;NULL;NULL;good
1160615937;0;NULL;1;0;0;NULL;NULL;NULL;good
1382299472;0;NULL;2;0;0;NULL;NULL;NULL;good
285746443;0;NULL;0;0;0;NULL;285744151;NULL;good
10005953053;0;NULL;1;0;0;NULL;NULL;NULL;good
10891420842;0;NULL;0;0;0;NULL;NULL;NULL;good
1098936418;0;NULL;0;0;0;NULL;NULL;NULL;good
11172505968;0;NULL;1;1;0;11172138444;NULL;NULL;good
11316182077;0;NULL;0;0;0;NULL;11316166923;NULL;good
1193906523;0;NULL;1;0;0;NULL;NULL;NULL;good
1447066535;0;NULL;1;0;0;NULL;NULL;NULL;good
4593213824;0;NULL;1;0;0;4593257913;NULL;NULL;good
1265621567;0;NULL;0;0;0;NULL;NULL;NULL;good
319560687;0;NULL;1;0;0;319562337;NULL;NULL;good
4978205394;1;0;1;0;0;NULL;NULL;4978189588;good
4118000816;0;NULL;1;0;0;NULL;NULL;NULL;good
4296335469;0;NULL;1;0;0;NULL;NULL;NULL;good
4297362558;0;NULL;2;0;0;4297375887;NULL;NULL;good
4297362558;0;NULL;2;0;0;4297373239;NULL;NULL;good
4297362558;0;NULL;2;0;0;4297379151;NULL;NULL;good
726842114;0;NULL;1;0;0;NULL;726401247;NULL;good
739971308;1;0;0;0;0;NULL;NULL;NULL;good
11015074985;1;0;0;0;0;NULL;NULL;NULL;good
11076460543;0;NULL;1;0;0;11077054551;NULL;NULL;good
11204127254;0;NULL;0;0;0;NULL;NULL;NULL;good
1144317024;0;NULL;0;0;0;NULL;NULL;NULL;good
1152134123;1;0;0;0;0;NULL;NULL;NULL;good
1257344180;1;0;0;0;0;NULL;NULL;NULL;good
3594761387;0;NULL;1;0;0;NULL;NULL;NULL;good
3691078692;0;NULL;2;0;0;NULL;NULL;NULL;good
3723374763;1;0;0;0;0;NULL;NULL;NULL;good
9892481963;0;NULL;0;0;0;NULL;NULL;NULL;good
9912648930;1;0;0;0;0;NULL;NULL;NULL;good
993605287;0;NULL;1;0;0;NULL;NULL;NULL;good
3954160146;0;NULL;0;0;0;NULL;NULL;NULL;good
4049613972;0;NULL;1;0;0;NULL;NULL;NULL;good
3790259400;0;NULL;0;0;0;3790260283;NULL;NULL;good
3797625851;0;NULL;0;0;0;NULL;NULL;NULL;good
3842806118;0;NULL;1;0;0;3842675076;NULL;NULL;good
3288399764;0;NULL;0;0;0;NULL;NULL;NULL;good
3533768536;0;NULL;0;0;0;NULL;NULL;NULL;good
11036923833;0;NULL;1;0;0;NULL;NULL;NULL;good
3600571885;0;NULL;0;0;0;NULL;NULL;NULL;good
1500041707;1;0;0;0;0;NULL;NULL;NULL;good
4166918161;0;NULL;0;0;0;NULL;NULL;NULL;good
4171693875;0;NULL;0;0;0;NULL;NULL;NULL;good
10516820488;0;NULL;0;0;0;NULL;NULL;NULL;good
5768158001;0;NULL;0;0;0;NULL;NULL;NULL;good
5778251118;1;0;1;0;0;NULL;NULL;NULL;good
10477507679;0;NULL;0;0;0;NULL;NULL;NULL;good
10877620194;0;NULL;0;0;0;NULL;NULL;NULL;good
1262869289;0;NULL;0;0;0;NULL;NULL;NULL;good
8254506883;0;NULL;1;0;0;NULL;NULL;NULL;good
10412027095;0;NULL;1;0;0;NULL;NULL;NULL;good
1042298665;0;NULL;1;0;0;NULL;NULL;NULL;good
1065694936;0;NULL;2;0;0;NULL;NULL;NULL;good
7934513265;0;NULL;0;0;0;NULL;NULL;NULL;good
4132217012;0;NULL;1;0;0;NULL;NULL;NULL;good
4155864574;0;NULL;1;0;0;4155870090;4155853239;NULL;good
4262294480;0;NULL;1;0;0;4262314644;NULL;NULL;good
